ಕನ್ನಡ ಪದ (Kannada Word),ಇಂಗ್ಲೀಷ್ ಪದ (English Word),ಕನ್ನಡ ಅರ್ಥ (Kannada Meaning),ಪರ್ಯಾಯ ಪದ (Synonyms),ವಿಷಯ ವರ್ಗೀಕರಣ (Subject),ವ್ಯಾಕರಣ ವಿಶೇಷ (Grammer),ಇಲಾಖೆ (Department),ಕನ್ನಡ ಉಚ್ಚಾರಣೆ (Kannada Pronunciation),ಇಂಗ್ಲೀಷ್ ಅರ್ಥ (English Meaning),ಸಂಕ್ಷಿಪ್ತ ವಿವರಣೆ (Short Description),ದೀರ್ಘ ವಿವರಣೆ (Long Description),ಆಡಳಿತಾತ್ಮಕ ಪದ (Administrative Word)
,Revenue realisation,ಕಂದಾಯ ವಸೂಲಾತಿ,,,,,,,,,
,Revenue receipts and expenditure,ಕಂದಾಯ ಸ್ವೀಕೃತಿಗಳು ಮತ್ತು ವೆಚ್ಚಗಳು,,,,,,,,,
,Revenue register number,ಕಂದಾಯ ನೋಂದಣಿ ಸಂಖ್ಯೆ,,,,,,,,,
,Revenue staff,ಕಂದಾಯ ಸಿಬ್ಬಂದಿ,,,,,,,,,
,Revenue subsidy and grants,ಕಂದಾಯ ಸಹಾಯಧನ ಮತ್ತು ಅನುದಾನಗಳು,,,,,,,,,
,Revenue suspense,"ಅಮಾನತ್ತಿನಲ್ಲಿರುವ ಕಂದಾಯ, ಅಮಾನತ್ತು ಕಂದಾಯ",,,,,,,,,
,Revenue yielding offices,ಕಂದಾಯ ವರಮಾನ ಕಚೇರಿಗಳು,,,,,,,,,
,Reversal entry,"ನಮೂದು ನಿವರ್ತನ, ನಿವರ್ತಿತ ನಮೂದು",,,,,,,,,
,Reversion,"ನಿವರ್ತನ, ಹಿಂಬಡತಿ, ಪ್ರತ್ಯಾವರ್ತನ",,,,,,,,,
,Revert,"ಮರಳಿಸು, ವಾಪಸು ಕಳುಹಿಸು, ಹಿಂಬಡತಿ, ಪೂರ್ವಸ್ಥಿತಿಗೆ ಹಿಂದಿರುಗು",,,,,,,,,
,Review,"ವಿಮರ್ಶೆ, ಪರಿಶೀಲನೆ",,,,,,,,,
,Review of ledger accounts,ಲೆಡ್ಜರ್‌ ಖಾತೆಗಳ ಪುನರ್ಪರಿಶೀಲನೆ,,,,,,,,,
,Reviewer,ಪುನರ್‌ಪರಿಶೀಲಕ,,,,,,,,,
,Reviewing Authority,"ಪುನರ್‌ಪರಿಶೀಲನ ಪ್ರಾಧಿಕಾರ, ಪುನರ್‌ಪರಿಶೀಲನ ಅಧಿಕಾರಿ",,,,,,,,,
,Revision of pay,ವೇತನ ಪರಿಷ್ಕರಣೆ,,,,,,,,,
,Revision of pay scale,ವೇತನ ಶ್ರೇಣಿಯ ಪರಿಷ್ಕರಣ,,,,,,,,,
,Revival of the claim,ಹಕ್ಕುಗಳನ್ನು ಊರ್ಜಿತಗೊಳಿಸುವುದು,,,,,,,,,
,Revive,"ಊರ್ಜಿತಗೊಳಿಸು, ಪುನರುಜ್ಜೀವನಗೊಳಿಸು",,,,,,,,,
,Revoke,"ಹಿಂತೆಗೆದುಕೊ, ರದ್ದುಮಾಡು",,,,,,,,,
,Revolving stock,"ಆವರ್ತನೀಯ ದಾಸ್ತಾನು, ಪರ್ಯಾಯನಿಷ್ಠ ದಾಸ್ತಾನು",,,,,,,,,
,Reward,ಬಹುಮಾನ,,,,,,,,,
,Rewinding,"ಮರುಹೆಣಿಗೆ, ರೀವೈಂಡಿಂಗ್‌",,,,,,,,,
,Rheostat,"ಪ್ರತಿರೋಧನ ಮಾಪಕ, ರಿಯೋಸ್ಟಾಟ್‌",,,,,,,,,
,Right material,ಅಗತ್ಯ ಸಾಮಗ್ರಿ,,,,,,,,,
,Right of appeal,"ಮೇಲ್ಮನವಿಯ ಹಕ್ಕು, ಅಪೀಲಿನ ಹಕ್ಕು",,,,,,,,,
,Right of entry,ಪ್ರವೇಶಾಧಿಕಾರ,,,,,,,,,
,Right-of-way,"ಮಾರ್ಗ ಹಕ್ಕು, ದಾರಿ ಹಕ್ಕು",,,,,,,,,
,Rigid,"ಕಟ್ಟುನಿಟ್ಟಿನ, ಕಠಿಣ, ನಿಷ್ಠುರ",,,,,,,,,
,Rigor mortis,ಸೆಟೆದುಕೊಂಡ ಶವ,,,,,,,,,
,Ring main unit,"ವರ್ತುಲ ಮಾರ್ಗ ಘಟಕ, ವರ್ತುಲ ವಿದ್ಯುತ್‌ ಮಾರ್ಗ ಘಟಕ",,,,,,,,,
,Riotous,"ದೊಂಬಿ, ಗೊಂದಲಕಾರಿ",,,,,,,,,
,Rivettment,"ಭದ್ರಪಡಿಕೆ, ಬಲಪಡಿಕೆ, ರಿವಿಟ್‌ ಮೊಳೆಯನ್ನು ಕೀಲಿಸುವುದು",,,,,,,,,
,Road accident,ರಸ್ತೆ ಅಪಘಾತ,,,,,,,,,
,Road meterage,ರಸ್ತೆ ಪ್ರಯಾಣ ದರ,,,,,,,,,
,Roof trusses,ಛಾವಣಿಯಾಸರೆ,,,,,,,,,
,Rope tackle,ಹಗ್ಗದ ರಾಟೆ,,,,,,,,,
,Roster,ಸರದಿ ಪಟ್ಟಿ,,,,,,,,,
,Rough terrain,"ಒರಟು ಭೂಮಿ, ಏರುಪೇರು ನೆಲ",,,,,,,,,
,Round the clock,"ಸತತವಾಗಿ, ಅಹರ್ನಿಶಿ",,,,,,,,,
,Round-off,ಪೂರ್ಣಾಂಕಕ್ಕೆ ತರು,,,,,,,,,
,Route marking,ಮಾರ್ಗ ಗುರುತುಹಾಕುವಿಕೆ,,,,,,,,,
,Route profile,"ಮಾರ್ಗದ ಪಾರ್ಶ್ವಚಿತ್ರ, ಮಾರ್ಗದ ರೇಖಾಕೃತಿ",,,,,,,,,
,Routine,"ನಿತ್ಯದ, ವಾಡಿಕೆಯ",,,,,,,,,
,Routine account,ವಾಡಿಕೆಯ ಲೆಕ್ಕ,,,,,,,,,
,Routine duty,"ನಿತ್ಯದ ಕರ್ತವ್ಯ, ಮಾಮೂಲು ಕರ್ತವ್ಯ",,,,,,,,,
,Routine test,"ನಿಯತ ಪರೀಕ್ಷೆ, ಮಾಮೂಲು ಪರೀಕ್ಷೆ",,,,,,,,,
,Routing alignment,ಮಾರ್ಗವನ್ನು ನೇರಗೊಳಿಸುವುದು,,,,,,,,,
,Rubber gauntlet,ರಬ್ಬರ್‌ ರಕ್ಷಾಕವಚ,,,,,,,,,
,Rubber hand glove,ರಬ್ಬರ್‌ ಕೈಚೀಲ,,,,,,,,,
,Rubber mat,ರಬ್ಬರ್‌ ಚಾಪೆ,,,,,,,,,
,Rule out,"ತಳ್ಳಿಹಾಕು, ಅನರ್ಹ/ಅಕ್ರಮ ಎಂದು ನಿರ್ಣಯಿಸು",,,,,,,,,
,Rules and regulations,ನಿಯಮಗಳು ಮತ್ತು ವಿನಿಯಮಗಳು/ನಿಬಂಧನೆಗಳು,,,,,,,,,
,Ruling span,"ನಿರ್ಣಯಾತ್ಮಕ ಅಂತರ, ನಿರ್ಣಾಯಕ ಅಂತರ",,,,,,,,,
,Running account,"ಚಾಲ್ತಿ ಲೆಕ್ಕ, ಚಾಲ್ತಿ ಖಾತೆ",,,,,,,,,
,Running concurrently,ಏಕಕಾಲಿಕ ಕಾರ್ಯಪಾಲನೆ,,,,,,,,,
,Running hours,"ಚಾಲನಾವಧಿ, ಕಾರ್ಯದ ಅವಧಿ",,,,,,,,,
,Rural allowance,ಗ್ರಾಮೀಣ ಭತ್ಯೆ,,,,,,,,,
,Rusted nuts and bolts,ತುಕ್ಕು ಹಿಡಿದ ನಟ್ಟು ಮತ್ತು ಬೋಲ್ಟುಗಳು,,,,,,,,,
,S.A.S. Examination,"ಅಧೀನ ಲೆಕ್ಕ ಸೇವಾ ಪರೀಕ್ಷೆ, ಎಸ್‌.ಎ.ಎಸ್‌. ಪರೀಕ್ಷೆ",,,,,,,,,
,Sabotage,"ವಿಧ್ವಂಸಕ ಕೃತ್ಯ, ಆಸ್ತಿಯ ಹಾನಿ",,,,,,,,,
,Saddle,"ತಡಿ, ಆಸನ, ಜೀನು",,,,,,,,,
,Safe custody,ಭದ್ರ ಅಭಿರಕ್ಷೆ,,,,,,,,,
,Safe custody of duplicate keys,ಪ್ರತಿ ಕೀಲಿಗಳ ಅಭಿರಕ್ಷೆ,,,,,,,,,
,Safe deposit,ಭದ್ರತಾ ಠೇವಣಿ,,,,,,,,,
,Safe guard,"ರಕ್ಷಿಸು, ಕಾಪಾಡು, ಸಂರಕ್ಷಿಸು",,,,,,,,,
,Safety awareness,"ರಕ್ಷಣಾತ್ಮಕ ಎಚ್ಚರ, ಕ್ಷೇಮ ಚಿಂತನೆ",,,,,,,,,
,Safety belt,"ಸುರಕ್ಷಾ ಪಟ್ಟಿ, ಸುರಕ್ಷಾ ಬೆಲ್ಟ್‌",,,,,,,,,
,Safety device,ಸುರಕ್ಷಾ ಸಾಧನ,,,,,,,,,
,Safety strap,ಸುರಕ್ಷಾ ಪಟ್ಟಿ,,,,,,,,,
,Safety valve,ಸುರಕ್ಷಾ ಕವಾಟು,,,,,,,,,
,Sag,"ಜೋಲು, ಸ್ಯಾಗು",,,,,,,,,
,Sag template,"ಜೋಲು ಪ್ರಮಾಣ, ಸ್ಯಾಗು ಪ್ರಮಾಣ",,,,,,,,,
,Sagging hub,ಜೋಲಿನ ಮಧ್ಯಭಾಗ,,,,,,,,,
,Sagging tension,"ಜೋಲುವಿಕೆಯ ಕರ್ಷಣ, ಸೆಳೆತ",,,,,,,,,
,Salaried class,ಸಂಬಳದಾರ ವರ್ಗ,,,,,,,,,
,Sale deed,"ಕ್ರಯ ಪತ್ರ, ಮಾರಾಟ ಪತ್ರ",,,,,,,,,
,Sales analysis,ಮಾರಾಟ ವಿಶ್ಲೇಷಣೆ,,,,,,,,,
,Sales tax,"ಮಾರಾಟ ತೆರಿಗೆ, ಸೇಲ್ಸ್‌ ಟ್ಯಾಕ್ಸ್‌",,,,,,,,,
,Salient features,"ಪ್ರಮುಖ ಲಕ್ಷಣಗಳು, ಪ್ರಮುಖ ಅಂಶಗಳು",,,,,,,,,
,Salient points,"ಮುಖ್ಯಾಂಶಗಳು, ಪ್ರಮುಖಾಂಶಗಳು",,,,,,,,,
,Salvage value,ಸರಕುಗಳ ರಕ್ಷಣಾ ಮೌಲ್ಯ,,,,,,,,,
,Sanctioned grant,ಮಂಜೂರಾದ ಅನುದಾನ,,,,,,,,,
,Sanctioned load,ಮಂಜೂರಾದ ವಿದ್ಯುತ್‌ ಪ್ರಮಾಣ,,,,,,,,,
,Sanctioning Authority,"ಮಂಜೂರು ಮಾಡುವ ಪ್ರಾಧಿಕಾರ, ಮಂಜೂರು ಮಾಡುವ ಅಧಿಕಾರಿ",,,,,,,,,
,Sand paper,"ಮರಳು ಕಾಗದ, ಉಪ್ಪು ಕಾಗದ",,,,,,,,,
,Sanitorium,"ಕ್ಷಯರೋಗ ಚಿಕಿತ್ಸಾಲಯ, ಕ್ಷಯರೋಗ ಆಸ್ಪತ್ರೆ",,,,,,,,,
,Saturation,ಪರ್ಯಾಪ್ತತೆ,,,,,,,,,
,Save as otherwise expressly provided,ಸ್ಪಷ್ಟವಾಗಿ ಹೇಳಿರುವುದನ್ನು ಹೊರತುಪಡಿಸಿ,,,,,,,,,
,Save as provided,ಅವಕಾಶ ಕಲ್ಪಿಸಿರುವುದನ್ನು ಹೊರತುಪಡಿಸಿ,,,,,,,,,
,Save in very exceptional circumstances,ವಿಷೇಶ ಸಂದರ್ಭಗಳನ್ನು ಹೊರತುಪಡಿಸಿ,,,,,,,,,
,Save otherwise,ಸಾಧ್ಯವಿರುವುದನ್ನು ಹೊರತುಪಡಿಸಿ,,,,,,,,,
,Scaffold,"ಜಗಲಿ, ಅಟ್ಟಣೆ, ಸಾರುವೆ",,,,,,,,,
,Scaffolding,"ಅಟ್ಟಣೆ, ಸಾರುವೆ, ವೇದಿಕೆ, ಜಗಲಿ",,,,,,,,,
,Scale of pay,ವೇತನ ಶ್ರೇಣಿ,,,,,,,,,
,Scaling or filling of teeth,ಹಲ್ಲು ಕೀಳಿಸುವುದು ಅಥವಾ ಹಲ್ಲಿನ ಕುಳಿ ಭರ್ತಿ ಮಾಡುವುದು,,,,,,,,,
,Scandal,"ಅಪನಿಂದೆ, ಅವಮಾನ, ಕೆಟ್ಟ ಹೆಸರು, ಕಳಂಕ",,,,,,,,,
,Scandalous,"ಅವಮಾನಕರ, ಕಳಂಕಕಾರಿ",,,,,,,,,
,Scare rope,ಆಸರೆ ಹಗ್ಗ,,,,,,,,,
,Scattered,ಚದುರಿದ,,,,,,,,,
,Schedule,"ಅನುಸೂಚಿ, ಸೂಚಿತ ಪಟ್ಟಿ, ಪರಿಶಿಷ್ಟ",,,,,,,,,
,Schedule contract,ಅನುಸೂಚಿ ಗುತ್ತಿಗೆ,,,,,,,,,
,Schedule of rates,"ದರಗಳ ಅನುಸೂಚಿ, ದರಪಟ್ಟಿ",,,,,,,,,
,Schedule of service,ಸೇವಾ ಅನುಸೂಚಿ,,,,,,,,,
,Scheduled delivery,ತಲುಪಿಸುವಿಕೆಯ ನಿಗದಿತ ದಿನಾಂಕ,,,,,,,,,
,Scheduled tariff,ಅನುಸೂಚಿತ ದರಪಟ್ಟಿ,,,,,,,,,
,Scheme,ಕಾರ್ಯಯೋಜನೆ,,,,,,,,,
,Scholarship,ವಿದ್ಯಾರ್ಥಿ ವೇತನ,,,,,,,,,
,Scrap,"ರದ್ದಿ, ಅನುಪಯುಕ್ತ, ನಿರುಪಯುಕ್ತ",,,,,,,,,
,Scrap materials,"ಅನುಪಯುಕ್ತ ಸಾಮಗ್ರಿಗಳು, ರದ್ದಿ ಸಾಮಗ್ರಿಗಳು, ರದ್ದಿ ಮಾಲು",,,,,,,,,
,Scrapping of assets,"ಆಸ್ತಿಗಳ ರದ್ದತಿ, ಆಸ್ತಿ ಪಾಸ್ತಿಯ ರದ್ದತಿ",,,,,,,,,
,Screening committee,ಪರಾಮರ್ಶಕ ಸಮಿತಿ,,,,,,,,,
,Screw,ತಿರುಪು,,,,,,,,,
,Screw driver,"ತಿರುಪುಳಿ, ಸ್ಕ್ರ್ಯೂ ಡ್ರೈವರ್‌",,,,,,,,,
,Scrupulous,"ಬಹು ಎಚ್ಚರಿಕೆಯ, ಕಟ್ಟುನಿಟ್ಟಿನ",,,,,,,,,
,Scrutiny,ಪರಿಶೀಲನೆ,,,,,,,,,
,Scrutiny of applications,ಅರ್ಜಿಗಳ ಪರಿಶೀಲನೆ,,,,,,,,,
,Scurrilous,"ಅಶ್ಲೀಲ, ಕೀಳು",,,,,,,,,
,Sealed tender,ಮೊಹರು ಮಾಡಿದ ಟೆಂಡರು,,,,,,,,,
,Sealing lead,"ಮೊಹರು ಸೀಸ, ಮೊಹರು ಹಾಕಲು ಬಳಸುವ ಸೀಸ",,,,,,,,,
,Sealing register,ಮಾಪಕಮುದ್ರಾ ದಾಖಲೆ ಪುಸ್ತಕ,,,,,,,,,
,Search warrant,"ಶೋಧಾಜ್ಞೆ, ಜಪ್ತಿ ಹುಕುಂ",,,,,,,,,
,Seasonal concession,"ಸಮಯೋಚಿತ ರಿಯಾಯಿತಿ, ಋತುಕಾಲಿಕ ರಿಯಾಯಿತಿ",,,,,,,,,
,Second hand asset,ಎರಡನೆಯ ಒಡೆತನದ ಆಸ್ತಿ,,,,,,,,,
,Secondary evidence,"ಗೌಣಸಾಕ್ಷ್ಯ, ಅಮುಖ್ಯ ಸಾಕ್ಷ್ಯ",,,,,,,,,
,Secondary line,ಪೂರಕ ಮಾರ್ಗ,,,,,,,,,
,Secret service expense,ಗುಪ್ತ ಸೇವಾ ವೆಚ್ಚ,,,,,,,,,
,Secret service grant,ಗುಪ್ತ ಸೇವಾ ಅನುದಾನ,,,,,,,,,
,Section,"ಶಾಖೆ, ಪರಿಚ್ಛೇದ, ಪ್ರಕರಣ",,,,,,,,,
,Section officer,ಶಾಖಾಧಿಕಾರಿ,,,,,,,,,
,Sectional clearance,"ಶಾಖಾ ತೀರುವಳಿ, ಶಾಖಾ ವಿಮುಕ್ತಿ",,,,,,,,,
,Sectional review,"ಪರಿಚ್ಛೇದೀಯವಾಗಿ ಪುನರ್‌ಪರಿಶೀಲನೆ, ಶಾಖಾವಾರು ಪುನರ್‌ಪರಿಶೀಲನೆ",,,,,,,,,
,Sectionalize,"ಪ್ರಕರಣವಾರು, ಶಾಖಾವಾರು",,,,,,,,,
,Sector,"ಕ್ಷೇತ್ರ, ವಿಭಾಗ",,,,,,,,,
,Security bond,"ಜಾಮೀನು, ಮುಚ್ಚಳಿಕೆ ಪತ್ರ",,,,,,,,,
,Security deposit,ಭದ್ರತಾ ಠೇವಣಿ,,,,,,,,,
,Security fencing,ಭದ್ರತಾ ಬೇಲಿ,,,,,,,,,
,Security guard,"ರಕ್ಷಣಾ ಕಾವಲು, ಭದ್ರತಾ ಕಾವಲು, ಸೆಕ್ಯೂರಿಟಿ ಗಾರ್ಡ್‌",,,,,,,,,
,Security measures,"ರಕ್ಷಣಾ ಕ್ರಮಗಳು, ರಕ್ಷಣೋಪಾಯಗಳು",,,,,,,,,
,Security officer,ರಕ್ಷಣಾಧಿಕಾರಿ,,,,,,,,,
,Seed capital,"ಮೂಲ ನೆರವು ಬಂಡವಾಳ, ಮೂಲಾಧಾರ ಬಂಡವಾಳ",,,,,,,,,
,Segregate,"ಪ್ರತ್ಯೇಕಿಸು, ಬೇರ್ಪಡಿಸು",,,,,,,,,
,Segregation grouping,ಬೇರ್ಪಡಿಸಿ ಗುಂಪುಗೂಡಿಸುವುದು,,,,,,,,,
,Seldom,"ವಿರಳ, ಅಪರೂಪ",,,,,,,,,
,Seldom level,ವಿರಳ-ಮಟ್ಟ,,,,,,,,,
,Selection committee,ಆಯ್ಕೆ ಸಮಿತಿ,,,,,,,,,
,Selection grade,ಆಯ್ಕೆ ಶ್ರೇಣಿ,,,,,,,,,
,Selection post,ಆಯ್ಕೆ ಹುದ್ದೆ,,,,,,,,,
,Self contained draft,ಸ್ವಯಂಪೂರ್ಣ ಕರಡು ಪತ್ರ,,,,,,,,,
,Self evident,"ಸ್ವತಃ ಸಿದ್ಧ, ಸ್ವಯಂ ವ್ಯಕ್ತ",,,,,,,,,
,Self explanatory,ಸ್ವಯಂವೇದ್ಯ,,,,,,,,,
,Self financing scheme,ಸ್ವಂತ ಹಣ ಒದಗಣೆ ಕಾರ್ಯಯೋಜನೆ,,,,,,,,,
,Self protected transformer,"ಸ್ವರಕ್ಷಿತ ಪರಿವರ್ತಕ, ಸ್ವರಕ್ಷಿತ ಟ್ರಾನ್ಸ್‌ಫಾರ್ಮರ್‌",,,,,,,,,
,Self Sufficiency,ಸ್ವಸಂಪೂರ್ಣತೆ,,,,,,,,,
,Self-centering device,ಸ್ವಯಂ ಕೇಂದ್ರಕ ಸಾಧನ,,,,,,,,,
,Semi government office,ಅರೆಸರ್ಕಾರಿ ಕಚೇರಿ,,,,,,,,,
,Seminar,"ವಿಚಾರ ಸಂಕಿರಣ, ವಿಚಾರಗೋಷ್ಠಿ",,,,,,,,,
,Sending and receiving end,ರವಾನೆ ಮತ್ತು ಸ್ವೀಕಾರ ಕೇಂದ್ರ,,,,,,,,,
,Senior medical consultant,ಹಿರಿಯ ವೈದ್ಯಕೀಯ ಸಲಹೆಗಾರ,,,,,,,,,
,Senior most,"ಜ್ಯೇಷ್ಠತಮ, ಅತ್ಯಂತ ಹಿರಿಯ",,,,,,,,,
,Seniority list,"ಜ್ಯೇಷ್ಠತಾ ಪಟ್ಟಿ, ಹಿರಿತನದ ಪಟ್ಟಿ, ಸೀನಿಯಾರಿಟಿ ಲಿಸ್ಟು",,,,,,,,,
,Sensitive earth fault relay,ಭೂಸಂಪರ್ಕದೋಷ-ಸೂಕ್ಷ್ಮಗ್ರಾಹೀ ರಿಲೇ,,,,,,,,,
,Sequence,"ಕ್ರಮಾನುಗತಿ, ಅನುಕ್ರಮ",,,,,,,,,
,Serious injury,ಗಂಭೀರ ಸ್ವರೂಪದ ಗಾಯ,,,,,,,,,
,Service,ಸೇವೆ,,,,,,,,,
,Service book,"ಸೇವಾ ಪುಸ್ತಕ, ಸರ್ವೀಸ್‌ ಬುಕ್ಕು",,,,,,,,,
,Service call,"ಸೇವಾ ಕರೆ, ಸರ್ವೀಸ್‌ ಕರೆ",,,,,,,,,
,Service charge,"ಸೇವಾ ಶುಲ್ಕ, ಸರ್ವೀಸ್‌ ಶುಲ್ಕ",,,,,,,,,
,Service connection,ಸೇವಾ ಸಂಪರ್ಕ,,,,,,,,,
,Service fund,ಸೇವಾ ನಿಧಿ,,,,,,,,,
,Service gratuity,ಸೇವಾ ಉಪದಾನ,,,,,,,,,
,Service line,ಸೇವಾ ಮಾರ್ಗ,,,,,,,,,
,Service line extension,ಸೇವಾ ಮಾರ್ಗ ವಿಸ್ತರಣೆ,,,,,,,,,
,Service overseas,ವಿದೇಶ ಸೇವೆ,,,,,,,,,
,Service register,"ಸೇವಾ ರಿಜಿಸ್ಟರು, ಸರ್ವೀಸ್‌ ರಿಜಿಸ್ಟರು",,,,,,,,,
,Service station,"ಸೇವಾ ಕೇಂದ್ರ, ಸರ್ವೀಸ್‌ ಸ್ಟೇಷನ್‌",,,,,,,,,
,Service weightage,ಸೇವಾ ಮಾನ್ಯತೆ,,,,,,,,,
,Sesuscitation,ಕೃತಕ ಉಸಿರಾಟ,,,,,,,,,
,Set-back,"ತಡೆ, ಹಿನ್ನಡೆ, ಹಿಮ್ಮೆಟ್ಟು, ಆತಂಕ",,,,,,,,,
,Set-off statement,ಸಾಮಗ್ರಿಗಳ ಉತಾರೆ ಪಟ್ಟಿ,,,,,,,,,
,Settlement,"ವ್ಯವಸ್ಥೆ, ತೀರಿಕೆ, ಇತ್ಯರ್ಥ, ವಸಾಹತು, ರಾಜಿ, ಒಪ್ಪಂದ",,,,,,,,,
,Severe,"ತೀಕ್ಷ್ಣ, ವಿಷಮ, ಉಗ್ರ",,,,,,,,,
,Shackle,"ಕೊಂಡಿ, ಚಿಲಕದ ಕೊಂಡಿ, ಕೂಡುಕೊಂಡಿ",,,,,,,,,
,Shafting,"ಹಿಡಿಕೆ, ಮರದ ಹಿಡಿಕೆ",,,,,,,,,
,Shank,ಕಾಂಡ,,,,,,,,,
,Share holder,ಷೇರುದಾರ,,,,,,,,,
,Shear plane,"ಕೊಯ್ದ ಸಮತಟ್ಟು, ನೇರ ಸಮತಲ ಭೂಮಿ",,,,,,,,,
,Shearing,"ಕತ್ತರಿಸುವುದು, ಕೊಯ್ಯುವುದು, ಕಡಿಯುವುದು",,,,,,,,,
,Sheath,"ಕವಚ, ಆವರಣ, ಕೋಶ",,,,,,,,,
,Sheave,"ಕಟ್ಟು, ಹೊರೆ, ಕಪ್ಪಿ ಚಕ್ರ",,,,,,,,,
,Shift,"ಪಾಳಿ, ಸರದಿ, ಕದಲು, ಕದಲಿಸು, ಬದಲಾಯಿಸು, ಸ್ಥಳಾಂತರಿಸು",,,,,,,,,
,Shift allowance,"ಪಾಳಿ ಭತ್ಯೆ, ಸರದಿ ಭತ್ಯೆ",,,,,,,,,
,Shifting of installation,ಸ್ಥಾಪನದ ಸ್ಥಳಾಂತರ,,,,,,,,,
,Short claim,"ಕಡಿಮೆ ಕ್ಲೇಮು, ಕಡಿಮೆ ಕೇಳಿಕೆ",,,,,,,,,
,Short claims of revenue,ಕಂದಾಯದ ಕಡಿಮೆ ಕ್ಲೇಮು,,,,,,,,,
,Short line,ಸಮೀಪದ ಮಾರ್ಗ,,,,,,,,,
,Short notice,ಅಲ್ಪಾವಧಿ ಸೂಚನೆ,,,,,,,,,
,Short term course,ಅಲ್ಪಾವಧಿ ಶಿಕ್ಷಣ(ತರಬೇತಿ),,,,,,,,,
,Short term credit,ಅಲ್ಪಾವಧಿ ಸಾಲ,,,,,,,,,
,Short term loans,ಅಲ್ಪಾವಧಿ ಸಾಲಗಳು,,,,,,,,,
,Short title,"ಕಿರು ಶೀರ್ಷಿಕೆ, ಸಂಕ್ಷಿಪ್ತ ಶೀರ್ಷಿಕೆ",,,,,,,,,
,Shovel,"ಸಲಿಕೆ, ಗುದ್ದಲಿ, ಮಮ್ಟಿ",,,,,,,,,
,Show cause,"ಕಾರಣ ಕೇಳಿಕೆ, ಷೋ ಕಾಸ್‌",,,,,,,,,
,Show cause notice,"ಕಾರಣ ಕೇಳಿಕೆ ಸೂಚನಾ ಪತ್ರ, ಷೋಕಾಸ್‌ ನೋಟೀಸ್‌",,,,,,,,,
,Shrub clearance,ಪೊದೆಗಳ ನಿರ್ಮೂಲನ,,,,,,,,,
,Shutdown,"ಸ್ಥಗಿತ, ವಿದ್ಯುತ್‌ ಸ್ಥಗಿತ",,,,,,,,,
,Shutdown work,"ವಿದ್ಯುತ್‌ ನಿಲುಗಡೆ ಕೆಲಸ, ವಿದ್ಯುತ್‌ ಸ್ಥಗಿತದ ಕೆಲಸ",,,,,,,,,
,Sick leave,"ಕಾಯಿಲೆ ರಜೆ, ಅನಾರೋಗ್ಯ ರಜೆ",,,,,,,,,
,Side car,ಪಾರ್ಶ್ವ ಆಸನ ಸೌಲಭ್ಯವಿರುವ ವಾಹನ,,,,,,,,,
,Side slope,"ಬದಿಯ ಇಳಿಜಾರು, ಪಕ್ಕದ ಇಳಿಜಾರು",,,,,,,,,
,Siding charge,ಕವಲುಮಾರ್ಗ ಶುಲ್ಕ,,,,,,,,,
,Sine die,ಅನಿರ್ದಿಷ್ಟ ಕಾಲ,,,,,,,,,
,Single circuit line,"ಒಂಟಿ ವಿದ್ಯುತ್‌ ಮಾರ್ಗ, ಒಂಟಿ ವಿದ್ಯುತ್‌ ಪರಿಪಥ ಮಾರ್ಗ",,,,,,,,,
,Single entry system,ಏಕ ದಾಖಲೆ ಪದ್ಧತಿ,,,,,,,,,
,Single line diagram,"ಏಕರೇಖಾ ನಕ್ಷೆ, ವಿದ್ಯುತ್‌ ಪಥದ ಏಕ ರೇಖಾ ನಕ್ಷೆ",,,,,,,,,
,Single phase,"ಒಂದೇ ಫ಼ೇಸು, ಒಂಟಿ ಫ಼ೇಸು",,,,,,,,,
,Single railway fare,ಏಕಮುಖ ರೈಲ್ವೆ ಪ್ರಯಾಣ ದರ,,,,,,,,,
,Single ratio transformer,"ಏಕ ಅನುಪಾತ ಪರಿವರ್ತಕ, ಏಕ ಅನುಪಾತದ ಟ್ರಾನ್ಸ್‌ಫ಼ಾರ್ಮರ್‌",,,,,,,,,
,Single top support,ಮೇಲುಗಡೆಯ ಒಂಟಿ ಆಧಾರ,,,,,,,,,
,Single window agency,ಏಕ ಗವಾಕ್ಷಿ ವ್ಯವಸ್ಥೆ,,,,,,,,,
,Sinking fund,"ಇಳಿಕೆ ನಿಧಿ, ಕಡ ತೀರಿಕೆ ನಿಧಿ, ಋಣ ಪರಿಹಾರ ನಿಧಿ",,,,,,,,,
,Site restoration,ಕಾರ್ಯಕ್ಷೇತ್ರ ಸಿದ್ಧತೆ,,,,,,,,,
,Sitting fee,ಸಭಾ ಶುಲ್ಕ,,,,,,,,,
,Sizzle,ಉಳಿದುಕೊ,,,,,,,,,
,Skill,"ನೈಪುಣ್ಯ, ಪರಿಣತಿ, ಕೌಶಲ್ಯ",,,,,,,,,
,Skilled,"ಪರಿಣತ, ಕುಶಲ, ಚತುರ",,,,,,,,,
,Slab basis,ಹಂತ ಆಧಾರ,,,,,,,,,
,Sling,"ತೂಗುಕಟ್ಟು, ತೂಗುಮರ, ಅಡ್ಡೆ",,,,,,,,,
,Slippage,"ತಪ್ಪುವುದು, ಕೈ ಮೀರುವುದು",,,,,,,,,
,Slotted hole,ಸೀಳುಗಂಡಿ,,,,,,,,,
