ಕನ್ನಡ ಪದ (Kannada Word),ಇಂಗ್ಲೀಷ್ ಪದ (English Word),ಕನ್ನಡ ಅರ್ಥ (Kannada Meaning),ಪರ್ಯಾಯ ಪದ (Synonyms),ವಿಷಯ ವರ್ಗೀಕರಣ (Subject),ವ್ಯಾಕರಣ ವಿಶೇಷ (Grammer),ಇಲಾಖೆ (Department),ಕನ್ನಡ ಉಚ್ಚಾರಣೆ (Kannada Pronunciation),ಇಂಗ್ಲೀಷ್ ಅರ್ಥ (English Meaning),ಸಂಕ್ಷಿಪ್ತ ವಿವರಣೆ (Short Description),ದೀರ್ಘ ವಿವರಣೆ (Long Description),ಆಡಳಿತಾತ್ಮಕ ಪದ (Administrative Word)
,Rust preventive,ತುಕ್ಕು ನಿರೋಧಕ,,,,,,,,,
,Sabbing cutter,ಸ್ಯಾಬಿಂಗ್ ಕತ್ತರಿ,,,,,,,,,
,Sacking spout,ಯಂತ್ರಗಳಿಂದ ಚೀಲಕ್ಕೆ ಧಾನ್ಯ ಸುರಿವ ನಳಿಕೆ,,,,,,,,,
,Sacrificial anode,ಸಮರ್ಪಣಾ ಧನವಿದ್ಯುಧ್ರುವ,,,,,,,,,
,Saddle,ಪೀಠಗಟ್ಟು,,,,,,,,,
,Saddle duster,ಪೀಠಗಟ್ಟಿನ ಧೂಳು ಹೊಡೆಯುವ ಸಾಧನ,,,,,,,,,
,Saddle gun,ಪೀಠಗಟ್ಟಿನ ಬಂದೂಕು,,,,,,,,,
,Saddle key,"ಪೀಠಗಟ್ಟಿನ ಚಾವಿ, ಕೀಲಿ",,,,,,,,,
,Saddle siphon or hood siphon,"ಗೊಪ್ಪೆ, ಹೀರುಗೊಳವೆ",,,,,,,,,
,Saddle stitch,ಪೀಠಗಟ್ಟಿನ ಹೊಲಿಗೆ,,,,,,,,,
,Safe edge,ಸುರಕ್ಷತಾ ಅಂಚು,,,,,,,,,
,Safe velocity,ಸುರಕ್ಷತಾ ಗತಿ,,,,,,,,,
,Safe working boiler pressure,ಬಾಯ್ಲರ್ ನ /ಕುದಿಪಾತ್ರೆಯ ಸುರಕ್ಷತಾ ಕಾರ್ಯ ಒತ್ತಡ,,,,,,,,,
,Safe yield,ಸುರಕ್ಷತಾ ಇಳುವರಿ,,,,,,,,,
,Safery catch,ಸುರಕ್ಷತಾಹಿಡಿಕೆ,,,,,,,,,
,Safety belt,ಸುರಕ್ಷತಾ ಪಟ್ಟಿ,,,,,,,,,
,Safety chain,ಸುರಕ್ಷತಾ ಸರಪಳಿ,,,,,,,,,
,Safety factor,ಸುರಕ್ಷತಾ ಅಂಶ,,,,,,,,,
,Safety fuse,"ಸುರಕ್ಷತಾ ಪ್ಯೂಸ್, ರಕ್ಷಾತಂತು",,,,,,,,,
,Safety gate,ಸುರಕ್ಷತಾ ದ್ವಾರ,,,,,,,,,
,Safety hoist,ಸುರಕ್ಷತಾ ಎತ್ತಿಗೆ,,,,,,,,,
,Safety lamp,"ಸುರಕ್ಷತಾ ದೀಪ, ಸುರಕ್ಷತಾ ಲಾಂದ್ರ",,,,,,,,,
,Safety release hitch,ಸುರಕ್ಷತಾ ಬಿಡುಗಡೆ ಕೊಂಡು,,,,,,,,,
,Safety relief valve,ಸುರಕ್ಷತಾ ಉಬ್ಬು ಕವಾಟ,,,,,,,,,
,Safety shield,ಸುರಕ್ಷತಾ ಕವಚ,,,,,,,,,
,Safety stop,ಸುರಕ್ಷತಾ ನಿಲುಗಡೆ,,,,,,,,,
,Safety switch,"ಸುರಕ್ಷತಾ ಸ್ವಿಚ್, ಕೀಲು ಗುಂಡಿ",,,,,,,,,
,Safety thermal limit recorder,ಸುರಕ್ಷತಾ ಉಷ್ಣತಾ ಮಿತಿ ದಾಖಲಿಸುವ ಸಾಧನ,,,,,,,,,
,Safety valves,ಸುರಕ್ಷತಾ ಕವಾಟಗಳು,,,,,,,,,
,Sag rod,ಜೋಲು ದಂಡ,,,,,,,,,
,Sagline,ಜೋಲು ತಂತಿ,,,,,,,,,
,Salinization,ಲವಣೀಕರಣ,,,,,,,,,
,Salinometer,ಲವಣಮಾಪಕ,,,,,,,,,
,Salt injury,ಲವಣ ಘಾಸಿ,,,,,,,,,
,Salt marsh,ಲವಣಯುಕ್ತ ಜವುಗುಭೂಮಿ,,,,,,,,,
,Salt respiration,ಲವಣ ನಿಶ್ವಾಸೋಚ್ಛ್ವಾಸ,,,,,,,,,
,Salt stress,ಲವಣ ಒತ್ತಡ,,,,,,,,,
,Salt tolerance,ಲವಣ ಸಹಿಷ್ಣುತೆ,,,,,,,,,
,Salt velocity method,ಲವಣಗತಿ ಪದ್ಧತಿ,,,,,,,,,
,Salt ventilation,ಲವಣ ವಾಯುಸಂಚಲನೆ,,,,,,,,,
,Salt water intrusion,ಲವಣ ನೀರು ಒಳಹರಿಕೆ,,,,,,,,,
,Salt water underrun,ಲವಣ ಜಲ ತಳಹರಿಕೆ,,,,,,,,,
,Saturation capacity,"ಜಲಸಂತೃಪ್ತಿಶಕ್ತಿ, ಸಂಪೂರ್ಣ ಧಾರಣಶಕ್ತಿ",,,,,,,,,
,Scale,"ಮಾನಮಾಪಕ, ಸಂಪೂರ್ಣ ಧಾರಣಶಕ್ತಿ",,,,,,,,,
,Screw,ತಿರುಪು,,,,,,,,,
,Screw thread,"ತಿರುಪು, ತುರುಗಣಿ",,,,,,,,,
,Seamless,"ಕೂಡುಗೊಳವೆ, ಬೆಸುಗೆ ಇಲ್ಲದ,ಹೊಲಿಗೆ ಇಲ್ಲದ",,,,,,,,,
,Seamless tubings,"ಬೆಸುಗೆ ಇಲ್ಲದ ಕೊಳವೆಗಳು, ಬೆಸುಗೆ ಇಲ್ಲದ,ಹೊಲಿಗೆ ಇಲ್ಲದ",,,,,,,,,
,Secondary,ದ್ವಿತೀಯಕ,,,,,,,,,
,Secondary channels,ದ್ವಿತೀಯಕ ಕಾಲುವೆಗಳು,,,,,,,,,
,Section,"ಪಾರ್ಶ್ವವಿಭಾಗ ಛೇದ, ಪರಿಚ್ಛೇದ",,,,,,,,,
,Sectoral plan,ಉದ್ಯಮ ಕ್ಷೇತ್ರಯೋಜನೆ,,,,,,,,,
,Sediment,"ಗಸಿ, ಮಡ್ಡಿ",,,,,,,,,
,Sediment run off curve,ಗಸಿ ಹರಿಕೆ ಸೂಚಿಸುವ ವಕ್ರ ರೇಖೆ,,,,,,,,,
,Sedimentation tank,ಗಸಿ ಸಂಗ್ರಹಿಸುವ ತೊಟ್ಟಿ,,,,,,,,,
,Seed bed,ಬೀಜಮಡಿ,,,,,,,,,
,Seed pellet,ಲೇಪಿತಬೀಜದ ಉಂಡೆ,,,,,,,,,
,Seeder,ಧಾನ್ಯ ಬಿತ್ತುವ ಸಲಕರಣೆ,,,,,,,,,
,Seeding machine,ಬಿತ್ತನೆ ಯಂತ್ರ,,,,,,,,,
,Seepage,ಸೋಸಿಕೆ,,,,,,,,,
,Self indicator,ಸ್ವಯಂ ಸೂಚಕ,,,,,,,,,
,Self propellor,ಸ್ವಯಂ ಸುತ್ತುವ,,,,,,,,,
,Sensitive,"ಸಂವೇದಿ, ಸ್ವಯಂ ಚಾಲಿತ",,,,,,,,,
,Separator,ಪ್ರತ್ಯೇಕಕ,,,,,,,,,
,Series connection,ಪಂಕ್ತಿಬಂಧ,,,,,,,,,
,Series parallel connection,ಪಂಕ್ತಿ ಸಮಾನಾಂತರ ಸರಣಿ,,,,,,,,,
,Settling velocity,ನೆಲೆ ನಿಲ್ಲುವ ವೇಗ,,,,,,,,,
,Shaft,ಚಾಲಕದಂಡ,,,,,,,,,
,Shank releaser,ದಿಂಡುವಿಮೋಚಕ,,,,,,,,,
,Shaping,"ಸಂರೂಪಣ, ಶೇಪಿಂಗ್",,,,,,,,,
,Shear,"ಛೇದಿಸು, ಕತ್ತರಿಸು",,,,,,,,,
,Shimmy,ಒಳಹೊದಿಕೆ,,,,,,,,,
,Shock,ಆಘಾತ,,,,,,,,,
,Shock cushioned,ಆಘಾತ ತಡೆಯುವ ಸಂರ್ಘರ್ಷಣೆ,,,,,,,,,
,Short circuit,"ಷಾರ್ಟ್ ಸರ್ಕಿಟ್, ವಿದ್ಯುತ್ ಪ್ರವಾಹ ಮಾರ್ಗ ಸಂಕುಚಿತ",,,,,,,,,
,Shovel,ಸನಿಕೆ,,,,,,,,,
,Shredder,ತುಣುಕು ಮಾಡುವ ಯಂತ್ರ,,,,,,,,,
,Shrinkage crack,ಸಂಕೋಚನ ಬಿರುಕು,,,,,,,,,
,Sight rule,"ಲಕ್ಷ್ಯಪಟ್ಟಿ, ನೋಟಪಟ್ಟಿ",,,,,,,,,
,Sight vane,ಲಕ್ಯ್ಷದರ್ಶಕ,,,,,,,,,
,Silt,"ಗೋಡು, ಮೆಕ್ಕಲು, ನೋಟಪಟ್ಟಿ",,,,,,,,,
,Simultaneous runoff,ಒಂದೇ ಸಮನಾಗಿ ಹರಿಯುವ ನೀರು,,,,,,,,,
,Single phase,ಏಕ ಹಂತ,,,,,,,,,
,Single reservoirs,ಒಂಟಿ ಜಲಾಶಯಗಳು,,,,,,,,,
,Sinkage,ಹೂತುಹೋಗುವುದು,,,,,,,,,
,Siphon,ಇಳಿಗೊಳವೆ,,,,,,,,,
,Sketches,ಕರಡು ರೇಖಾನಕ್ಷೆ,,,,,,,,,
,Slag,ಕಿಟ್ಟ,,,,,,,,,
,Sleave diameters,ಕಪ್ಪಿಚಕ್ರದ ವ್ಯಾಸಗಳು,,,,,,,,,
,Sleeve,ಆವರಣ ಕೊಳವೆ,,,,,,,,,
,Sliding friction,ಜಾರುವಾಗ ಉಂಟಾಗುವ ಘರ್ಷಣೆ,,,,,,,,,
,Sliding mirror,ಜಾರುಗನ್ನಡಿ,,,,,,,,,
,Slip share,ಕುಳಪಟ್ಟಿ,,,,,,,,,
,Slit,ಸೀಳುಗುಂಡಿ,,,,,,,,,
,Slopy land,ಇಳಿಜಾರು ಭೂಮಿ,,,,,,,,,
,Slot,ಅಡ್ಡಗುಳಿ,,,,,,,,,
,Slot type,"ಪಟ್ಟೆಯಾಕಾರದ ಮಾದರಿ, ಕಂಡಿ, ಸೀಳುಗಂಡಿ",,,,,,,,,
,Slotted mould,ಪದರು ಪದರು ಹಲಗೆಯನ್ನು ಹೊಂದಿರುವ,,,,,,,,,
,Sluice,ನೀರು ಬಿಡುವ ತೂಬು,,,,,,,,,
,Small farmers developmet agency,ಸಣ್ಣ ಕೃಷಿಕರ ಅಭಿವೃದ್ಧಿ ನಿಯೋಗ,,,,,,,,,
,Snag,ಕೊಂಟು,,,,,,,,,
,Snap-trap,ಸರಿದು ಬೀಳುವ ತಂತ್ರ,,,,,,,,,
,Snubber block,ತಡೆಯುವ ತುಂಡು,,,,,,,,,
,Socket wrench set,"ಗೂಡು ತಿರುಚುಳಿಗಳು, ತಡೆಕ ತುಂಡು",,,,,,,,,
,Sod land,ಹೆಗ್ಗುಂಟೆ,,,,,,,,,
,Soft centre steel,ಮಧ್ಯಮೆದು ಉಕ್ಕು,,,,,,,,,
,Soil compaction,"ಮಣ್ಣು ಅಡಕ ಗೊಳ್ಳುವುದು, ಭೂಮಿ ಸವೆಯುವಿಕೆ",,,,,,,,,
,Soil conditioner,ಮಣ್ಣು ಸ್ಥಿತಿಕಾರಕ,,,,,,,,,
,Soil conservation,ಭೂ ಸಂರಕ್ಷಣೆ,,,,,,,,,
,Soil erodibility,"ಸವೆಯಿಸುವ ಭೂಮಿ, ಭೂಮಿ ಸವೆಯುವಿಕೆ",,,,,,,,,
,Soil friction,ಮಣ್ಣು ಘರ್ಷಣೆ,,,,,,,,,
,Soil mapping,ಮಣ್ಣಿನ ರೇಖಾಚಿತ್ರ,,,,,,,,,
,Soil moisture,ಮಣ್ಣಿನ ಆರ್ದ್ರತೆ,,,,,,,,,
,Soil sample,ಮಣ್ಣಿನ ಮಾದರಿ,,,,,,,,,
,Soil void,ಮಣ್ಣಿನ ಪೊಳ್ಳುಜಾಗ,,,,,,,,,
,Solder,ಬೆಸುಗೆ ಲೋಹ,,,,,,,,,
,Solenoid,ದೀರ್ಘ ಕುಂಡಲಿ,,,,,,,,,
,Solid mould board,"ನಿಬಿಡ ಮಣಿನೇಗಿಲು, ಸೋಲೆನಾಯ್ಡೂ (ವಿದ್ಯುತ್)",,,,,,,,,
,Solid tool,ಘನ ಆಯುಧ,,,,,,,,,
,Solution channel,"ದ್ರಾವಣ ಕಾಲುವೆ, ಉಪಕರಣ",,,,,,,,,
,Space bar,ಅವಕಾಶದಂಡ,,,,,,,,,
,Spacing,ಅಂತರಣ,,,,,,,,,
,Spark gap,ಕಿಡಿತೆರೆ,,,,,,,,,
,Spark ignition,ಕಿಡಿಉರಿಹೊತ್ತಿಗೆ,,,,,,,,,
,Spark plug,"ಕಿಡಿಹೊತ್ತಿಸುವ ಪ್ಲಗ್, ಕಿಡಿಜ್ವಲನ",,,,,,,,,
,Spear point,ಭಲ್ಲೆಮೊನೆ,,,,,,,,,
,Specific gravity,ಸಾಪೇಕ್ಷ ಸಾಂದ್ರತೆ,,,,,,,,,
,Specific heat,ವಿಶಿಷ್ಟೋಷ್ಣತೆ,,,,,,,,,
,Specific volume,"ವಿಶಿಷ್ಟ ಘನ ಅಳತೆ, ವಿಶಿಷ್ಟ ಉಷ್ಣತೆ",,,,,,,,,
,Specifications,ಗೊತ್ತುವಳಿಗಳು,,,,,,,,,
,Speed couter,ವೇಗಮಾಪಕ,,,,,,,,,
,Speed spectrum,ವೇಗ ವೈಶಾಲ್ಯ,,,,,,,,,
,Spike tooth,ಚೂಪು ಮೊನೆಹಲ್ಲು,,,,,,,,,
,Spike toothed harrows,ಚೂಪು ಹಲ್ಲುಗಳ ಕುಂಟೆ,,,,,,,,,
,Spill crest,ತುದಿಕೋಡಿ,,,,,,,,,
,Spindles,"ಹಿಡಿಗಳು, ಕದಿರುಗಳು",,,,,,,,,
,Spiral,"ಸುರುಳಿ, ಸಿಂಬಿ, ಕದಿರುಗಳು",,,,,,,,,
,Spirit,"ಮದ್ಯಸಾರ, ಸಿಂಬಿ",,,,,,,,,
,Spirit level,ರಸಮಟ್ಟ,,,,,,,,,
,Splash erosion,ಕಣಸಿಡಿತ ಸವಕಳಿ,,,,,,,,,
,Spout,"ಸುರಿನಳಿಕೆ , ಬಾಯಿ, ಹೊರಚೆಲ್ಲುವ ಬಾಯಿ",,,,,,,,,
,Spray boom,"ಸಿಂಪಡಿತ, ಸಿಂಚಕ, ಬಾಯಿ, ಹೊರಚೆಲ್ಲುವ ಬಾಯಿ",,,,,,,,,
,Spraying,"ಸಿಂಪರಣೆ, ಸಿಂಚಕ",,,,,,,,,
,Springs,"ಹಿಗ್ಗೆಗರುಳು, ಸ್ಟ್ರಿಂಗ್",,,,,,,,,
,Sprinkler system,ಚಿಮುಕು ನೀರಾವರಿ ಪದ್ಧತಿ,,,,,,,,,
,Sprinler irrigation,"ಚಿಲುಮೆ ನೀರಾವರಿ, ಸ್ಟ್ರಿಂಗ್",,,,,,,,,
,Sproket wheel,ಬಿಲ್ಲೆಗಳ ಚಕ್ರ,,,,,,,,,
,Spur,"ಚುಚ್ಚುಮುಳ್ಳು, ಹಲ್ಲು",,,,,,,,,
,Spurgear,"ಚುಚ್ಚುಮುಳ್ಳಿನಾಕಾರದ ಹಲ್ಲು ಚಕ್ರ, ಹಲ್ಲು ಚಕ್ರ, ಸ್ಟರ್ ಗೇರ್ , ಹಲ್ಲು",,,,,,,,,
,Square,"ಚೌಕ, ಹಲ್ಲು ಚಕ್ರ, ಸ್ಟರ್ ಗೇರ್",,,,,,,,,
,Stack,ಪೇರಿಸು,,,,,,,,,
,Staff,ಮಟ್ಟದಂಡ,,,,,,,,,
,Staggered,ಅಸಮ್ಮುಖೀ,,,,,,,,,
,Standard,"ನಿಶ್ಚಿತ, ಪ್ರಮಾಣಿತ",,,,,,,,,
,Standard disc plough,"ನಿಲುಗಂಬ, ತಟ್ಟೇನೇಗಿಲು, ಪ್ರಮಾಣಿತ",,,,,,,,,
,Standard thickness guage,"ಮಾನಕ ದಪ್ಪ ಅಳತೆ, ತಟ್ಟೇನೇಗಿಲು",,,,,,,,,
,Starter,ಪ್ರವರ್ತಕ,,,,,,,,,
,Starting equipment,ಪ್ರವರ್ತನ ಉಪಕರಣ,,,,,,,,,
,Stations,ಸ್ಥಾನಗಳು,,,,,,,,,
,Statistical survey,ಅಂಕಿ ಅಂಶಗಳ ಸಮೀಕ್ಷೆ,,,,,,,,,
,Steady rest,ಸ್ಥಾಯೀ ಸ್ಥಿರಕ,,,,,,,,,
,Steam engine,ಉಗಿಯಂತ್ರ,,,,,,,,,
,Steam tractor,ಉಗಿ ಟ್ರ್ಯಾಕ್ಟರ್,,,,,,,,,
,Steel band chain,ಉಕ್ಕಿನ ಪಟ್ಟಿಯ ಸರಪಳಿ,,,,,,,,,
,Steel ring,ಉಕ್ಕಿನ ಉಂಗುರ,,,,,,,,,
,Steel walking plonger,ಉಕ್ಕಿನ ನಡೆದು ನಿಯಂತ್ರಿಸುವ ರಂಟೆ,,,,,,,,,
,Stilling basin washing flush,"ನೀರು ಬಸಿತಗ್ಗು, ನೀರ್ಕೊರೆದ ಪೊಳ್ಳುನುಗ್ಗಿಸು",,,,,,,,,
,Stock watering place,"ನೀರು ಸಂಗ್ರಹಿಸುವ ಸ್ಥಳ, ನೀರ್ಕೊರೆದ ಪೊಳ್ಳುನುಗ್ಗಿಸು",,,,,,,,,
,Stop,ತಡೆ,,,,,,,,,
,Storage cell,ಸಂಗ್ರಹ ಕೋಶ,,,,,,,,,
,Straight joint,ನೇರ ಸಂಧಿ,,,,,,,,,
,Strap,ಪಟ್ಟಿ,,,,,,,,,
,Stray bolt,ಆಧಾರ ಬೋಲ್ಟು,,,,,,,,,
,Stream channel,ಕಾಲುವೆಯಲ್ಲಿ ಹರಿಯುವ ನೀರು,,,,,,,,,
,Stress,"ಪ್ರತಿಬಲ, ಒತ್ತಡ",,,,,,,,,
,Stroke,"ಆವರ್ತ, ಹೊಡೆತ",,,,,,,,,
,Structural planning,ರಚನಾನಿರ್ಮಾಣ ಯೋಜನೆ,,,,,,,,,
,Structureless soil,ರಚನಾರಹಿತ ಮಣ್ಣು,,,,,,,,,
,Sub globose,ಸ್ವಲ್ಪ ಗೋಳಾಕಾರಿತ,,,,,,,,,
,Sub irrigation,ಉಪನೀರಾವರಿ,,,,,,,,,
,Sub main,ಉಪನಳಿಕೆ,,,,,,,,,
,Sub soil,"ಒಳಪದರ, ಒಳಮಣ್ಣು",,,,,,,,,
,Sub-basin,ಉಪಕಣಿವೆ,,,,,,,,,
,Suction,ಚೋಷಣೆ,,,,,,,,,
,Suction filter,ಹೀರುವ ಚೋಷಕ,,,,,,,,,
,Sufficient capacity,ಸಾಕಷ್ಟು ಸಾಮರ್ಥ್ಯ,,,,,,,,,
,Supply channel,ಸರಬರಾಜು ನಾಲೆ,,,,,,,,,
,Surface,ಮೇಲ್ಮೈ ಪಾತಳಿ,,,,,,,,,
,Surface area,ಮೇಲ್ಮೈ ಕ್ಷೇತ್ರ,,,,,,,,,
,Surface drainage,ಮೇಲ್ಮೈ ಬಸಿಯುವಿಕೆ,,,,,,,,,
,Survey station,ಸಮೀಕ್ಷಣ ಸ್ಥಾನ,,,,,,,,,
,Surveyor,ಸಮೀಕ್ಷಕ,,,,,,,,,
,Suspended,ತೂಗುಬಿಟ್ಟ,,,,,,,,,
,Sweep power operated machines,ಏತದ ಶಕ್ತಿಯಿಂದ ಚಲಿಸುವ ಯಂತ್ರಗಳು,,,,,,,,,
,Sweep raker,ಝಾಡಕ ಹಲುಬೆ,,,,,,,,,
,Swinging pipe,ತೂಗಾಡುವ ಚುಂಗಣೆ,,,,,,,,,
,Swivel,"ತಿರುಪುಕೊಂಡಿ, ಕೀಲು",,,,,,,,,
,Symmetry,"ಸಮತೆ, ಸಾಮಂಜಸ್ಯ",,,,,,,,,
,System,"ವ್ಯವಸ್ಥೆ, ಪದ್ಧತಿ, ನಿಕಾಯ",,,,,,,,,
,Tallie,ಎಣಿಕೆ ಬಿಲ್ಲೆ,,,,,,,,,
,Tandem disk harrow,ಸಾಲುಚಕ್ರಗುಂಟೆ,,,,,,,,,
,Tape,ಅಳತೆಪಟ್ಟಿ,,,,,,,,,
,Taper,ಕ್ರಮೇಣ ತುದಿ : ಚೂಪು,,,,,,,,,
,Taperlock hub,ಚೂಪುತುದಿ ಬಂಧಗುಂಬ,,,,,,,,,
,Tappet,ವಿಚ್ಛಿನ್ನ ಚಾಲಕ,,,,,,,,,
,Technical service,ತಾಂತ್ರಿಕ ಸೇವೆ,,,,,,,,,
,Technology,ತಂತ್ರಜ್ಞಾನ,,,,,,,,,
,Teeth-shaped,ಹಲ್ಲಿನಾಕೃತಿಯ,,,,,,,,,
,Telescope,ದೂರದರ್ಶಕ,,,,,,,,,
,Teller,ಸೂಚಕ,,,,,,,,,
,Tempering,ಹದಗೊಳಿಸುವುದು,,,,,,,,,
,Tensile strength,ಎಳೆತ ಸಾಮರ್ಥ್ಯ,,,,,,,,,
,Tensimeter,ಕರ್ಷಣ ಮಾಪಕ,,,,,,,,,
,Terminal,ಮುಕ್ತದ್ವಾರ ತುದಿ,,,,,,,,,
,Texture,ಸ್ವರೂಪ,,,,,,,,,
,The triangle of error method,ತ್ರಿಭುಜದೋಷ ವಿಧಾನ,,,,,,,,,
,Theodolite,ಕೋನ ದೂರದರ್ಶಕ,,,,,,,,,
,Thermal efficiency,ಔಷ್ಣಿಕ ದಕ್ಷತೆ,,,,,,,,,
,Thermodynamics,ಉಷ್ಣಚಲನಶಾಸ್ತ್ರ,,,,,,,,,
,Three bottom mould board plow,ಮೂತಳದ ನೇಗಿಲು,,,,,,,,,
,Three point problem,ತ್ರಿಬಿಂದು ಸಮಸ್ಯೆ,,,,,,,,,
,Thresher,"ಒಕ್ಕಣೆಯ ಸಾಧನ, ಒಕ್ಕಣೆ ಉಪಕರಣಗಳು",,,,,,,,,
,Threshing,"ಕಾಳು ಬಿಡಿಸುವಿಕೆ, ಒಕ್ಕಣೆ",,,,,,,,,
,Threshing implements,"ಧಾನ್ಯಗಳನ್ನು ತುಳಿಸುವ ಉಪಕರಣ, ಒಕ್ಕಣೆ ಉಪಕರಣಗಳು",,,,,,,,,
,Throttle bore,ಉಪರೋಧಕ ಕೊರೆ,,,,,,,,,
,Throttle butterfly,ಚಿಟ್ಟೆ ಉಪರೋಧಕ,,,,,,,,,
,Throttle valve,ನಿಯಂತ್ರಕ ಕವಾಟ,,,,,,,,,
,Tie line,ಬಂಧಕ ರೇಖೆ,,,,,,,,,
,Tight span,ಬಿಗಿಹರವು,,,,,,,,,
,Tile drainage,ಹೆಂಚು ಬಸಿಗಾಲುವೆ,,,,,,,,,
,Tillage practice,ಉಳುಮೆ ಪದ್ಧತಿ,,,,,,,,,
,Tilt angle,ಓರೆ ಕೋರೆ,,,,,,,,,
,Tilth,ಉತ್ತ ಜಮೀಲು,,,,,,,,,
,Titration,ಪ್ರಮಾಣಮಾಪನೆ,,,,,,,,,
,Tod,ಉಪಕರಣ,,,,,,,,,
,Tongue,ಅಡ್ಡಪಟ್ಟಿ,,,,,,,,,
,Toothed cultivator,ಜಂತುಕುಂಟೆ,,,,,,,,,
,Top link,ಮೇಲುಕೊಂಡಿ,,,,,,,,,
,Topographical map,ಸ್ವಾಭಾವಿಕ ಸ್ವರೂಪಲಕ್ಷಣ ಭೂಪಟ,,,,,,,,,
,Topography,ಮೇಲ್ಯೈ ಲಕ್ಷಣ,,,,,,,,,
,Torch,ಕೈದೀಪ,,,,,,,,,
,Torque,ತಿರುಚುಬಲ,,,,,,,,,
,Torsion,"ತಿರುಚು, ಮುರಿಗೆ",,,,,,,,,
,Torsional vibration,ತಿರುಚು ಕಂಪನ,,,,,,,,,
,Touch control,ಸ್ಪರ್ಶನಿಯಂತ್ರಣ,,,,,,,,,
,Touch-o-matic,ಸ್ಪರ್ಶ ಸ್ವಯಂಚಾಲನೆ,,,,,,,,,
,Tracer arm,"ಟ್ರೇಸರ್ ಬಾಹು, ಅಲುರೇಖನ ಬಾಹು",,,,,,,,,
,Tracing paper,"ಟ್ರೇಸರ್ ಹಾಳೆ, ಅನುರೇಖನ ಹಾಳೆ",,,,,,,,,
,Track movement,ಜಾಡುಚಲನೆ,,,,,,,,,
,Track type tractor,ಚಾಡುಪಟ್ಟಿವಿಧ ಟ್ರ್ಯಾಕ್ಟರ್,,,,,,,,,
,Traction,"ಕರ್ಷಣ, ಸೆಳೆತ",,,,,,,,,
,Traction devices,ಎಳೆಯುವ ಉಪಕರಣಗಳು,,,,,,,,,
,Traction mechanism,ಎಳೆತದ ಯಾಂತ್ರಿಕತೆ,,,,,,,,,
,Tractive efficiency,ಯಂತ್ರದ ಕರ್ಷಕ ಸಮರ್ಥತೆ,,,,,,,,,
,Tractor chassis,ಟ್ರ್ಯಾಕ್ಟರ್ ಅಡಿಗಟ್ಟು,,,,,,,,,
,Tractor training,ಟ್ರ್ಯಾಕ್ಟರ್ ತರಬೇತಿ,,,,,,,,,
,Trade name,ವಾಣಿಜ್ಯ ಹೆಸರು,,,,,,,,,
,Transmission,"ಸಾಗಣೆ, ರವಾನೆ, ವಹನ",,,,,,,,,
,Transmission zone,"ಸಾಗಣೆ ವಲಯ, ರವಾನೆ, ವಹನ",,,,,,,,,
,Trapezoid,ತ್ರಾಪಿಜ್ಯ,,,,,,,,,
,Travel reduction,ಚಲನ ಇಳುವರಿ,,,,,,,,,
,Traverse survey,ಸಂಚರಣ ಸಮೀಕ್ಷಣೆ,,,,,,,,,
,Trenching plough,ತಗ್ಗುತೋಡುವ ನೇಗಿಲು,,,,,,,,,
,Trepan,ಬೈರಿಗೆ,,,,,,,,,
,Triangle,"ತ್ರಿಭುಜ, ತ್ರಿಕೋನ",,,,,,,,,
,Trignometry,ತ್ರಿಕೋನಮಿತಿ,,,,,,,,,
,Tripod stand,ಮುಕ್ಕಾಲಿ(ತ್ರಿಪಾದಿ) ಪೀಠ,,,,,,,,,
,Trought compass,ಕುಳಿ ದಿಕ್ಸೂಚಿ,,,,,,,,,
,Truncated profile,ಕತ್ತರಿಸಿಹಾಕಿದ ಪಾರ್ಶ್ವದೃಶ್ಯ,,,,,,,,,
,Tube well,ಕೊಳವೆ ಬಾವಿ,,,,,,,,,
,Tubing,ಕೊಳವೆ,,,,,,,,,
,Tuncated cone,ರಂಡಿತ ಶಂಕು,,,,,,,,,
,Tunnel,ಸುರಂಗ,,,,,,,,,
,Turbine,ನೀರ್ಗಾಲಿ,,,,,,,,,
,Turn buckle,ತಿರುಪುಕೊಂಡಿ,,,,,,,,,
,Turn wrest plough,ಎಡ-ಬಲ ನೇಗಿಲು,,,,,,,,,
,Turning,"ತಿರುಗಿಸುವುದು, ಕಡೆಯುವುದು, ತಿರುಪು",,,,,,,,,
,Turning point,"ತಿರುಪು ಬಿಂದು, ಕಡೆಯುವುದು, ತಿರುಪು",,,,,,,,,
,Twist drill,ತಿರುಚು ಬೈರಿಗೆ,,,,,,,,,
,Ultimate,"ಚರಮ, ಅಂತಿಮ",,,,,,,,,
,Ultimate strength,"ಅಂತಿಮ ಸಾಮರ್ಥ್ಯ, ಅಂತಿಮ",,,,,,,,,
,Unconsolidated sand,ಘನೀಭವಿಸದ ಮರಳು,,,,,,,,,
,Under drain,ಒಳಬಸಿಗಾಲುವೆ,,,,,,,,,
,Under sluice,"ಕೆಳತೂಬು, ಕೆಳಮಾರ್ಗ",,,,,,,,,
,Underground source,ಭೂತಳ ಸಂಪನ್ಮೂಲ,,,,,,,,,
,Underground supply,ಭೂತಳ ಒದಗಿಸುವಿಕೆ,,,,,,,,,
