ಕನ್ನಡ ಪದ (Kannada Word),ಇಂಗ್ಲೀಷ್ ಪದ (English Word),ಕನ್ನಡ ಅರ್ಥ (Kannada Meaning),ಪರ್ಯಾಯ ಪದ (Synonyms),ವಿಷಯ ವರ್ಗೀಕರಣ (Subject),ವ್ಯಾಕರಣ ವಿಶೇಷ (Grammer),ಇಲಾಖೆ (Department),ಕನ್ನಡ ಉಚ್ಚಾರಣೆ (Kannada Pronunciation),ಇಂಗ್ಲೀಷ್ ಅರ್ಥ (English Meaning),ಸಂಕ್ಷಿಪ್ತ ವಿವರಣೆ (Short Description),ದೀರ್ಘ ವಿವರಣೆ (Long Description),ಆಡಳಿತಾತ್ಮಕ ಪದ (Administrative Word)
,Speed,ವೇಗ,,,,,,,,,YES
,Speed breaker,ವೇಗ ನಿರೋಧಕ,,,,,,,,,YES
,Speed limit,ವೇಗದ ಮಿತಿ,,,,,,,,,YES
,Speed post,ಶೀಘ್ರ ಅಂಚೆ,,,,,,,,,YES
,Speedy action,ಶೀಘ್ರ ಕ್ರಮ,,,,,,,,,YES
,Sphere,ವಲಯ,,,,,,,,,YES
,Spiral binding,ಸುರುಳಿ ರಕ್ಷಾಕವಚ,,,,,,,,,YES
,Split duty,ವಿಭಜಿತ ಕರ್ತವ್ಯಕಾಲ,,,,,,,,,YES
,Spokesman (=spokes person),ವಕ್ತಾರ,,,,,,,,,YES
,Sponsor,ಪ್ರಾಯೋಜನೆ,,,,,,,,,YES
,Sponsorship,ಪ್ರಾಯೋಜಕತ್ವ,,,,,,,,,YES
,Spot inspection,ಸ್ಥಳ ಪರಿಶೀಲನೆ,,,,,,,,,YES
,Spot payment,ಸ್ಥಳದಲ್ಲೇ ಪಾವತಿ ಮಾಡುವುದು,,,,,,,,,YES
,Spouse,"ಗಂಡ, ಹೆಂಡತಿ / ಪತಿ, ಪತ್ನಿ, ಸ್ವದಾರ",,,,,,,,,YES
,Squad,"ಸಣ್ಣತಂಡ, ತುಕಡಿದಳ",,,,,,,,,YES
,Stability,"ಸ್ಥಿರತೆ, ದೃಢತೆ, ಭದ್ರತೆ",,,,,,,,,YES
,Staff,"ಸಿಬ್ಬಂದಿ ವರ್ಗ, ಸಿಬ್ಬಂದಿ",,,,,,,,,YES
,Staff association,ನೌಕರರ ಸಂಘ,,,,,,,,,YES
,Staff inspection unit (SIU),ಸಿಬ್ಬಂದಿ ತನಿಖಾ ಘಟಕ,,,,,,,,,YES
,Staff quarter,ಸಿಬ್ಬಂದಿ ವಸತಿ,,,,,,,,,YES
,Staff room,ಸಿಬ್ಬಂದಿ ಕೊಠಡಿ,,,,,,,,,YES
,Staff welfare fund,ಸಿಬ್ಬಂದಿ ಕ್ಷೇಮಾಭಿವೃದ್ಧಿ ನಿಧಿ,,,,,,,,,YES
,Stage,"ಹಂತ, ಮೆಟ್ಟಲು, ಮಜಲು, ಘಟ್ಟ, ರಂಗಭೂಮಿ, ರಂಗಸ್ಥಳ, ಸ್ಥಿತಿ, ಅವಸ್ಥೆ, ನಿಲ್ದಾಣ, ಪ್ರದರ್ಶಿಸು, ಸಾದರಪಡಿಸು",,,,,,,,,YES
,Stagnation,ಸ್ಧಗಿತ ವೇತನ,,,,,,,,,YES
,Stake,"ಪಣ, ಬಾಜಿ, ಬಾಜಿಕಟ್ಟು",,,,,,,,,YES
,Stamp,"ಸ್ವಾಂಪ್, ಅಂಚೆ ಚೀಟಿ",,,,,,,,,YES
,Stamp duty,"ಮುದ್ರಾಂಕನ ತೆರಿಗೆಗಳು, ಶುಲ್ಕಗಳು",,,,,,,,,YES
,Stamped envelope,ಮುದ್ರಾಂಕಿತ ಲಕ್ಕೋಟೆ,,,,,,,,,YES
,Stamp pad,ಸ್ಟಾಂಪ್ ಪ್ಯಾಡ್,,,,,,,,,YES
,Stamp paper,"ಮುದ್ರಾಂಕಿತ ಕಾಗದ, ಸ್ಟಾಂಪ್ ಕಾಗದ",,,,,,,,,YES
,Stand,"ನಿಲ್ದಾಣ, ಉಮೇದುವಾರನಾಗು, ಚುನಾವಣೆಗೆ ನಿಲ್ಲು, ಅಭ್ಯರ್ಥಿಯಾಗು, ಪಕ್ಷ",,,,,,,,,YES
,Standard agreement,ಪ್ರಮಾಣೀಕೃತ ಒಪ್ಪಂದ,,,,,,,,,YES
,Standard deduction,ಪ್ರಮಾಣೀಕೃತ ಕಡಿತ,,,,,,,,,YES
,Standard format,ಪ್ರಮಾಣೀಕೃತ ಪ್ರಾರೂಪ,,,,,,,,,YES
,Standardization,"ಪ್ರಮಾಣೀಕರಿಸುವುದು, ಪ್ರಮಾಣಬದ್ಧಿಕರಣ",,,,,,,,,YES
,Standard man-hours,"ಪ್ರಮಾಣೀಕೃತ ಕೆಲಸದ, ಗಂಟೆಗಳು ಪ್ರಮಾಣೀಕೃತ ಶ್ರಮಾವಧಿ",,,,,,,,,YES
,Standard of living,ಜೀವನ ಮಟ್ಟ,,,,,,,,,YES
,Standard performance,"ಉನ್ನತ ಮಟ್ಟದ ಆಚರಣೆ, ಪ್ರಮಾಣಿಕೃತ ಮಟ್ಟದ ಆಚರಣೆ",,,,,,,,,YES
,Standard rate,ಪ್ರಮಾಣ ಬದ್ಧ ದರ,,,,,,,,,YES
,Standby arrangement,"ಬದಲಿ ವ್ಯವಸ್ಥೆ, ಬದಲಿ ಏರ್ಪಾಟು",,,,,,,,,YES
,Standing,"ಸ್ಥಾಯಿ, ಸ್ಥಾನ, ಅನುಭವ, ಬೆಳೆದುನಿಂತ",,,,,,,,,YES
,Standing commission,ಸ್ಥಾಯಿಆಯೋಗ,,,,,,,,,YES
,Standing committee,ಸ್ಥಾಯಿಸಮ್ಮತಿ,,,,,,,,,YES
,Standing order,ಸ್ಥಾಯಿ ಆದೇಶ,,,,,,,,,YES
,Standstill,ಸ್ಥಿರವಾಗಿ ನಿಲ್ಲು,,,,,,,,,YES
,Starred,ನಕ್ಷತ್ರದ ಗುರುತು ಹಾಕಿದ,,,,,,,,,YES
,Starred question,ನಕ್ಷತ್ರಗುರುತಿನ ಪ್ರಶ್ನೆ,,,,,,,,,YES
,Starter,ಪ್ರಾರಂಭಿಸುವವ,,,,,,,,,YES
,Starting salary,ಆರಂಭ ವೇತನ,,,,,,,,,YES
,State,"ರಾಜ್ಯ, ಹೇಳು, ನಿರೂಪಿಸು, ಅವಸ್ಥೆ, ಸ್ಥಿತಿ",,,,,,,,,YES
,State banquet,"ರಾಜ್ಯ ಭೋಜನ ಸಮಾರಂಭ, ಔತಣ ಕೂಟ",,,,,,,,,YES
,State government,ರಾಜ್ಯ ಸರಕಾರ,,,,,,,,,YES
,State guest,ರಾಜ್ಯದ ಅತಿಥಿ,,,,,,,,,YES
,State list,ರಾಜ್ಯ ಪಟ್ಟಿ,,,,,,,,,YES
,Stalemate,ಇಕ್ಕಟ್ಟಿನ ಸ್ಥಿತಿ,,,,,,,,,YES
,Statement,"ಹೇಳಿಕೆ, ನಿವರಪತ್ರ",,,,,,,,,YES
,Statement of account,ಲೆಕ್ಕಪತ್ರದ ವಿವರಣೆ,,,,,,,,,YES
,Statement of facts,ವಾಸ್ತವಾಂಶಗಳ ವಿವರಣೆ,,,,,,,,,YES
,State of health,ಆರೋಗ್ಯದ ಸ್ಥಿತಿ,,,,,,,,,YES
,Statesman,"ಮುತ್ಸದ್ದಿ, ಚಾಣಾಕ್ಷ, ಬುದ್ಧಿವಂತ",,,,,,,,,YES
,Static,"ಸ್ಥಿರ, ಸ್ಥಾಯಿಸ್ವಭಾವದ",,,,,,,,,YES
,Station,"ಸ್ಥಳ, ಠಾಣೆ, ನಿಲ್ದಾಣ",,,,,,,,,YES
,Stationary stock,ಲೇಖನ ಸಾಮಗ್ರಿಗಳ ಸಂಗ್ರಹ,,,,,,,,,YES
,Stationery,ಲೇಖನ ಸಾಮಗ್ರಿಗಳು,,,,,,,,,YES
,Station leave,ಸ್ಥಳ ಬಿಡಲು ಅನುಮತಿ,,,,,,,,,YES
,Statistical,ಅಂಕಿ-ಅಂಶಗಳ,,,,,,,,,YES
,Statistical data,ಅಂಕಿ-ಅಂಶಗಳ ವಿವರ,,,,,,,,,YES
,Statistics,"ಅಂಕಿ ಅಂಶಗಳು, ಸಂಖ್ಯಾ ಪರಿಶೀಲನ ಶಾಸ್ತ್ರ",,,,,,,,,YES
,Status,"ಸ್ಥಾನ ಮಾನ, ಅಂತಸ್ತು, ದರ್ಜೆ",,,,,,,,,YES
,Status quo,"ಯಥಾ ಸ್ಥಿತಿ, ಇದ್ದಸ್ಥಿತಿ",,,,,,,,,YES
,Status report,"ಸ್ಥಿತಿಯ ಯಾದಿ, ಸ್ಥಿತಿಯವರದಿ",,,,,,,,,YES
,Status symbol,ಸ್ಥಿತಿ ಸಂಕೇತ,,,,,,,,,YES
,Statutory,ಶಾಸನಬದ್ಧ,,,,,,,,,YES
,Statutory body,ಶಾಸನ ಬದ್ಧ ನಿಕಾಯ,,,,,,,,,YES
,Statutory holiday,ಶಾಸನ ಬದ್ಧ ರಜೆ,,,,,,,,,YES
,Statutory rights,"ಶಾಸನಬದ್ಧ ಅಧಿಕಾರಗಳು, ಶಾಸನಬದ್ಧ ಹಕ್ಕುಗಳು",,,,,,,,,YES
,Stay,"ತಡೆ, ತಡೆಯಾಜ್ಞೆ, ನಿರೋಧ, ಆಸರೆ, ಆಧಾರ",,,,,,,,,YES
,STD (subsriber trunk dialling),ಎಸ್ ಟಿ ಡಿ,,,,,,,,,YES
,Steady growth,ಸ್ಥಿರವಾದ ಬೆಳವಣಿಗೆ,,,,,,,,,YES
,Steep increase,ತೀವ್ರ ಹೆಚ್ಚಳ,,,,,,,,,YES
,Steering committee,ಚಾಲನಾ ಸಮಿತಿ,,,,,,,,,YES
,Stenography,ಶೀಘ್ರಲಿಪಿ,,,,,,,,,YES
,Sterilization,"ಸಂತಾನ ಶಕ್ತಿಹರಣ, ಬಂಜೆಗೊಳಿಸುವುದು",,,,,,,,,YES
,Stern action,"ಕಠೋರ ಕ್ರಮ, ಉಗ್ರ ಕ್ರಮ",,,,,,,,,YES
,Stigma,"ಕಳಂಕ, ವ್ಯಾಧಿಯ ನಿರ್ದಿಷ್ಟ ಲಕ್ಷಣ, ಚಿಹ್ನೆ",,,,,,,,,YES
,Stimulation,"ಉದ್ದೀಪನಗೊಳಿಸುವುದು, ಉತ್ತೇಜನಗೊಳಿಸುವುದು, ಪ್ರಚೋದಿಸುವುದು, ಉದ್ರೇಕಿಸುವುದು",,,,,,,,,YES
,Stipend,"ಶಿಷ್ಯ ವೃತ್ತಿ, ಶಿಷ್ಯ ವೇತನ, ತರಬೇತಿ ಭತ್ಯೆ, ಸ್ಟೈಪೆಂಡ್",,,,,,,,,YES
,Stipulate,"ಷರತ್ತು ಹಾಕು, ವಿಧಿಸು, ನಿಗದಿಪಡಿಸು",,,,,,,,,YES
,Stipulated time limit,"ವಿಧಿಸಿದ ಸಮಯಾವಧಿ, ನಿಗದಿಪಡಿಸಿದ ಕಾಲಾವಧಿ",,,,,,,,,YES
,Stipulation,"ಷರತ್ತು, ವಿಧಿಸುವುದು",,,,,,,,,YES
,Stock,"ದಾಸ್ತಾನು ಸರಕು, ಸರಕು ಸಂಗ್ರಹ",,,,,,,,,YES
,Stock register,ದಾಸ್ತಾನು ರಿಜಿಸ್ಟರು,,,,,,,,,YES
,Stock-taking,ದಾಸ್ತಾನು ಜಡತಿ,,,,,,,,,YES
,Stock valuation,ದಾಸ್ತಾನು ಮೌಲ್ಯನಿರ್ಣಯ,,,,,,,,,YES
,Stopgap arrangement,ಮಧ್ಯಂತರದ ಏರ್ಪಾಟು,,,,,,,,,YES
,Storage,"ಉಗ್ರಾಣ, ಸಂಗ್ರಹಣೆ",,,,,,,,,YES
,Storage space,ಉಗ್ರಾಣದ ಸ್ಥಳಾವಕಾಶ,,,,,,,,,YES
,Store,"ಭಂಡಾರ, ಮಾರಾಟ ಸ್ಥಳ, ಸಂಗ್ರಹಿಸು",,,,,,,,,YES
,Straight,"ನೇರವಾದ, ನಿಷ್ಕಪಟ, ಪ್ರಾಮಾಣಿಕ, ಋಜು ಸ್ವಭಾವದ",,,,,,,,,YES
,Strain,"ದಣಿವು, ಮಿತಿ ಮೀರಿದಂಡಿಸು, ವಿಷಮ, ವಿಕೃತ, ಹದಗೆಟ್ಟ",,,,,,,,,YES
,Strange,"ಅಪರೂಪ, ವಿರಳ, ವಿಚಿತ್ರ",,,,,,,,,YES
,Stranger,ಅಪರಿಚಿತ,,,,,,,,,YES
,Strata,"ಹಂತ, ಮಟ್ಟ",,,,,,,,,YES
,Strategy,"ತಂತ್ರ, ವ್ಯೂಹ",,,,,,,,,YES
,Stratification,ಸ್ತರೀಕರಣ,,,,,,,,,YES
,Streamline,ಸುವ್ಯವಸ್ಥಿತ ಗೊಳಿಸು,,,,,,,,,YES
,Strength,"ಶಕ್ತಿ, ಬಲ, ಸಾಮರ್ಥ್ಯ, ತ್ರಾಣ, ತೀಕ್ಷ್ಣತೆ, ತಾಕತ್ತು",,,,,,,,,YES
,Strengthen,"ಶಕ್ತಿಯುತನಾಗಿ ಮಾಡು, ಬಲಗೊಳಿಸು, ಸಶಕ್ತಗೊಳಿಸು",,,,,,,,,YES
,Strenuous,"ಕಷ್ಟಕರ, ಪರಿಶ್ರಮದ, ಅವಿರತ",,,,,,,,,YES
,Stress,ಒತ್ತಡ,,,,,,,,,YES
,Stress management,ಒತ್ತಡ ನಿರ್ವಹಣೆ,,,,,,,,,YES
,Strict,"ಬಿಗಿಯಾದ, ಕಟ್ಟುನಿಟ್ಟಾದ, ಕರಾರುವಾಕ್ಕಿನ",,,,,,,,,YES
,Strictly,"ನಿಷ್ಕೃಷ್ಟವಾಗಿ ಹೇಳುವುದಾದರೆ, ಕರಾರುವಾಕ್ಕಾಗಿ ಹೇಳುವುದಾದರೆ",,,,,,,,,YES
,Strictness,"ನಿಷ್ಕೃಷ್ಟ, ಕರಾರು ಹಕ್ಕು",,,,,,,,,YES
,Stricture,"ಖಂಡನೆ, ಭರ್ತ್ಸನೆ",,,,,,,,,YES
,Strike,"ಮುಷ್ಕರ, ಸಂಪು, ಹೊಡೆ, ಏಟು ಕೊಡು, ಎರಗು",,,,,,,,,YES
,Strike call,ಮುಷ್ಕರದ ಕರೆ,,,,,,,,,YES
,Stringency,"ಕಠೋರತೆ, ಮುಗ್ಗಟ್ಟು",,,,,,,,,YES
,Strip,ಪಟ್ಟಿ,,,,,,,,,YES
,Strive,"ಪ್ರಯತ್ನಿಸು, ಹೆಣಗು",,,,,,,,,YES
,Storage capacity,ಸಂಗ್ರಹಣಾ ಸಾಮರ್ಥ್ಯ,,,,,,,,,YES
,Strong room,"ಭದ್ರಕೋಣೆ, ಭೇದಿಸಲು ಅಸಾಧ್ಯವಾದ ಕೋಣೆ",,,,,,,,,YES
,Structural,"ರಚನಾತ್ಮಕ, ವಿನ್ಯಾಸದ",,,,,,,,,YES
,Structure,"ರಚನೆ, ನಿರ್ಮಿತಿ, ವಿನ್ಯಾಸ",,,,,,,,,YES
,Structured interview,ರೂಪಿತ ಸಂದರ್ಶನ,,,,,,,,,YES
,Structured pay,ಸಂರಚಿತ ವೇತನ,,,,,,,,,YES
,Struggle,"ಹೋರಾಟ, ಒದ್ದಾಟ",,,,,,,,,YES
,Stubborn,"ಹಟಮಾರಿ, ಜಗ್ಗದ, ಮೊಂಡು, ಪಟ್ಟುಹಿಡಿದ",,,,,,,,,YES
,Studios,"ಅಧ್ಯಯನಶೀಲ, ಪರಿಶ್ರಮ",,,,,,,,,YES
,Study,"ಅಧ್ಯಯನ, ಪರಿಶೀಲನೆ",,,,,,,,,YES
,Study leave,ಅಧ್ಯಯನ ರಜೆ,,,,,,,,,YES
,Stuff,"ಸಾಮಗ್ರಿ, ಸತ್ವ",,,,,,,,,YES
,Stupendous,"ಆಶ್ಚರ್ಯಕರ, ಬಹುದೊಡ್ಡ, ಭವ್ಯ, ವಿಶಾಲ",,,,,,,,,YES
,Style,ಶೈಲಿ,,,,,,,,,YES
,Sub (subordinate),"ಉಪ, ಒಳ, ಕೆಳಗಣ",,,,,,,,,YES
,Sub-committee,ಉಪ ಸಮಿತಿ,,,,,,,,,YES
,Sub-contract,"ಉಪ ಕರಾರು, ಒಳ ಕರಾರು",,,,,,,,,YES
,Sub-district,ಉಪ ಜಿಲ್ಲೆ,,,,,,,,,YES
,Sub-division,ಉಪ ವಿಭಾಗ,,,,,,,,,YES
,Sub-head,ಉಪ ಶೀರ್ಷಿಕೆ,,,,,,,,,YES
,Subject,"ವಿಷಯ, ಪ್ರಜೆ, ಅಧೀನ",,,,,,,,,YES
,Subjective,ವ್ಯಕ್ತಿನಿಷ್ಠ,,,,,,,,,YES
,Subjudice,ನ್ಯಾಯಾಲಯದ ವಿಚಾರಣೆಯಲ್ಲಿರುವ,,,,,,,,,YES
,Sublease,"ಒಳಗುತ್ತಿಗೆ, ಒಳಗೇಣಿ",,,,,,,,,YES
,Subletting,ಒಳಬಾಡಿಗೆಗೆ ಕೊಡು,,,,,,,,,YES
,Submission,"ಸಲ್ಲಿಸುವುದು, ಸಲ್ಲಿಕೆ, ಒಪ್ಪಿಗೆ, ಸಮರ್ಪಣ",,,,,,,,,YES
,Submissive,"ನಮ್ರ, ವಿಧೇಯ",,,,,,,,,YES
,Subordinate office,ಅಧೀನ ಕಛೇರಿ,,,,,,,,,YES
,Subordinate services,ಅಧೀನ ಸೇವೆಗಳು,,,,,,,,,YES
,Subordinate staff,ಅಧೀನ ಸಿಬ್ಬಂದಿ,,,,,,,,,YES
,Subparagraph,ಉಪಕಂಡಿಕೆ,,,,,,,,,YES
,Subrule,ಉಪ ನಿಯಮ,,,,,,,,,YES
,Subscribe,"ರುಜುಮಾಡು, ಚಂದಾ, ವಂತಿಗೆ ಕೊಡು",,,,,,,,,YES
,Subscribed capital,ಕೊಡಲು ಒಪ್ಪಿಕೊಂಡ ಬಂಡವಾಳ,,,,,,,,,YES
,Subscriber,"ಚಂದಾದಾರ, ರುಜು ಮಾಡಿದವ",,,,,,,,,YES
,Subscription,ಚಂದಾ,,,,,,,,,YES
,Subsection,ಉಪ ವಿಭಾಗ,,,,,,,,,YES
,Subsequent,"ತರುವಾಯದ, ನಂತರದ",,,,,,,,,YES
,Subsequent action,ನಂತರದ ಕ್ರಮ,,,,,,,,,YES
,Subsequently,"ನಂತರ, ತರುವಾಯ",,,,,,,,,YES
,Subsidiary,"ಅಧೀನ, ಸಹಾಯಕ, ಗೌಣ, ಉಪಕಾರಕ",,,,,,,,,YES
,Subsidiary bodies,ಅಧೀನ ಅಂಗ ನಿಕಾಯಗಳು,,,,,,,,,YES
,Subsidiary industry,"ಅಧೀನ ಅಂಗ, ಅಧೀನ ಉದ್ಯಮಗಳು, ಉಪಕಾರಕ ಉದ್ಯಮ",,,,,,,,,YES
,Subsidiary mandate,ಉಪ ಕಟ್ಟಾಜ್ಞೆ,,,,,,,,,YES
,Subsidiary receipt,ಗೌಣ ರಸೀತಿ,,,,,,,,,YES
,Subsidiary register,ಅಧೀನ ವಹೀ,,,,,,,,,YES
,Subsidise,ಸಹಾಯ ಧನನೀಡು,,,,,,,,,YES
,Subsidized,ಸಹಾಯ ಧನ ನೀಡಲಾದ,,,,,,,,,YES
,Subsidized accommodation,ಸಹಾಯಧನ ನೀಡಲಾದ ವಾಸಸ್ಥಳ,,,,,,,,,YES
,Subsidy,ಸಹಾಯಧನ,,,,,,,,,YES
,Subsistence,"ಸಾರ, ಸಾರಾಂಶ, ವಿಷಯ, ವಾಸ್ತವಾಂಶ",,,,,,,,,YES
,Subsistence allowance,ನಿರ್ವಹಣಾ ಭತ್ಯೆ,,,,,,,,,YES
,Subsistence grant,ನಿರ್ವಹಣಾ ಅನುದಾನ,,,,,,,,,YES
,Substandard,ಕಳಪೆ ಗುಣ ಮಟ್ಟದ,,,,,,,,,YES
,Substantial,ಗಣನೀಯ,,,,,,,,,YES
,Substantiate,"ಪುಷ್ಟೀಕರಿಸು, ರಜುವಾತು ಮಾಡು",,,,,,,,,YES
,Substantive,"ಮುಖ್ಯ, ಮೂಲ, ಸ್ಥಿರ",,,,,,,,,YES
,Substantive pay,ಖಾಯಂ ವೇತನ,,,,,,,,,YES
,Substantive post,ಖಾಯಂ ಹುದ್ದೆ,,,,,,,,,YES
,Substitute,"ಪ್ರತಿಯೋಜಿಸು, ಬದಲಾಗಿ ಸೇರಿಸು, ಪ್ರತಿಸ್ಥಾಪಿಸು",,,,,,,,,YES
,Substitution,"ಬದಲಾಗಿ ಸೇರಿಸುವುದು, ಪ್ರತಿಯೋಜಿಸುವುದು",,,,,,,,,YES
,Sub sub-paragraph,ಉಪ ಉಪ ಕಂಡಿಕೆ,,,,,,,,,YES
,Suburban,ಉಪನಗರದ,,,,,,,,,YES
,Subvention,"ಆರ್ಥಿಕ ಸಹಾಯ, ದ್ರವ್ಯಸಹಾಯ, ಧನಸಹಾಯ",,,,,,,,,YES
,Subversion,"ಉರುಳಿಸುವುದು, ನಾಶ ಮಾಡುವುದು",,,,,,,,,YES
,Subway,"ಸುರಂಗ ಮಾರ್ಗ, ಒಳದಾರಿ",,,,,,,,,YES
,Succeeding,"ಉತ್ತರ ವರ್ತಿಯಾಗಿ ಬರುವ, , ತರುವಾಯಬರುವ",,,,,,,,,YES
,Succession,ಉತ್ತರಾಧಿಕಾರ,,,,,,,,,YES
,Successive,ಅನುಕ್ರಮವಾಗಿ ಬರುವ,,,,,,,,,YES
,Successor,"ಉತ್ತರಾಧಿಕಾರಿ, ಅನುವರ್ತಿ",,,,,,,,,YES
,Succour,ಕಷ್ಟದಲ್ಲಿ ಸಹಾಯ ನೀಡುವುದು,,,,,,,,,YES
,Sue,ದಾವೆಹೂಡು,,,,,,,,,YES
,Suffer,"ಅನುಭವಿಸು, ಸಹಿಸು, ಅವಕಾಶಕೊಡು, ನಷ್ಟಹೊಂದು, ಪಾಡುಪಡು",,,,,,,,,YES
,Suffering,"ಅನುಭವಿಸುತ್ತಿರುವ, ಸಹಿಸುತ್ತಿರುವ, ನಷ್ಟಹೊಂದುತ್ತಿರುವ",,,,,,,,,YES
,Sufficient,"ಸಾಕಷ್ಟು, ಪರ್ಯಾಪ್ತ",,,,,,,,,YES
,Suffix,"ಪದದ ಅನಂತರ ಸೇರಿಸುವ, ಪ್ರತ್ಯಯ",,,,,,,,,YES
,Suffrage,ಮತಾಧಿಕಾರ,,,,,,,,,YES
,Suggestion,"ಸೂಚನೆ, ಸಲಹೆ",,,,,,,,,YES
,Suggestion box,"ಸೂಚನೆ ಪೆಟ್ಟಿಗೆ, ಸಲಹಾ ಪೆಟ್ಟಿಗೆ",,,,,,,,,YES
,Suggestions book,"ಸೂಚನಾ ಪುಸ್ತಕ, ಸಲಹಾ ಪುಸ್ತಕ",,,,,,,,,YES
,Suggestive,ಸೂಚಕ,,,,,,,,,YES
,Suicide,ಆತ್ಮಹತ್ಯೆ,,,,,,,,,YES
,Suit,"ದಾವೆ, ವ್ಯಾಜ್ಯ, ಉಪಯುಕ್ತತೆ",,,,,,,,,YES
,Suitability,"ಯೋಗ್ಯವಾದ, ಯುಕ್ತವಾದ",,,,,,,,,YES
,Suitable action,"ಉಚಿತ, ತಕ್ಕ, ಕ್ರಮ",,,,,,,,,YES
,Suited,"ತಕ್ಕ, ಉಪಯುಕ್ತ",,,,,,,,,YES
,Sum,"ಮೊಬಲಗು, ಹಣ, ಮೊತ್ತ",,,,,,,,,YES
,Summarily,"ಸಾರಾಂಶವಾಗಿ, ಒಟ್ಟಾರೆಯಾಗಿ",,,,,,,,,YES
,Summary,ಸಾರಾಂಶ,,,,,,,,,YES
,Summary trial,ಸಂಕ್ಷಿಪ್ತ ಅಧಿವಿಚಾರಣೆ,,,,,,,,,YES
,Summing up,ಸಾರಾಂಶರೂಪವಾಗಿ,,,,,,,,,YES
,Summit,ಶೃಂಗ ಸಮ್ಮೇಳನ,,,,,,,,,YES
,Summon,"ಸಮನ್-ಕರೆ, ಸಮನ್, ಹಾಜರಾಗಿ ಇರಲು ಆದೇಶ",,,,,,,,,YES
,Sumptuary allowance,ಆತಿಥ್ಯಭತ್ಯೆ,,,,,,,,,YES
,Sum up,ವಾದವನ್ನು ಸಂಕ್ಷಿಪ್ತವಾಗಿ ಹೇಳುವುದು,,,,,,,,,YES
,Sundry,"ಚಿಲ್ಲರೆ, ವಿವಿಧ",,,,,,,,,YES
,Suo moto,ತಾನಾಗಿಯೇ,,,,,,,,,YES
,Superannuation,ವಯೋನಿವೃತ್ತಿ,,,,,,,,,YES
,Superannuation pension,ವಯೋ ನಿವೃತ್ತಿಪಿಂಚಣಿ,,,,,,,,,YES
,Superficial,"ಮೇಲು ಮೇಲಿನ, ಮೇಲೆತೋರುವ",,,,,,,,,YES
,Superfluous,"ಅಧಿಕ, ಹೆಚ್ಚಿನ",,,,,,,,,YES
,Superimpose,ಮೇಲಿನಿಂದ ಹೇರು,,,,,,,,,YES
,Superior,"ವರಿಷ್ಠ, ಹಿರಿಯ",,,,,,,,,YES
,Superiority,"ಮೇಲರಿಮೆ, ಹಿರಿತನ",,,,,,,,,YES
,Supernumerary,"ಅಧಿಕ ಸಂಖ್ಯೆಯ, ಹೆಚ್ಚುವರಿ ಸಂಖ್ಯೆಯ",,,,,,,,,YES
,Supernumerary post,"ಅಧಿಕ ಸಂಖ್ಯೆಯ ಹುದ್ದೆ, ಹೆಚ್ಚವರಿ ಸಂಖ್ಯೆಯ ಹುದ್ದೆ",,,,,,,,,YES
,Superscribe,ಮೇಲುಗಡೆ ಬರೆಯುವುದು,,,,,,,,,YES
,Superscription,ಮೇಲ್ಬರಹ,,,,,,,,,YES
,Supersede,"ರದ್ದುಗೊಳಿಸು, ಹಿಂದೆಹಾಕು, ಅಧಿಕ್ರಮಿಸು",,,,,,,,,YES
,Supersession,"ರದ್ದು ಗೊಳಿಸುವಿಕೆ, ಹಿಂದೆ ಹಾಕುವಿಕೆ, ಅಧಿಕ್ರಮಿಸುವಿಕೆ",,,,,,,,,YES
,Superstructure,ಮೇಲು ಕಟ್ಟಡ,,,,,,,,,YES
,Supertax,ಮೇಲು ತೆರಿಗೆ,,,,,,,,,YES
,Super timescale,"ವರಿಷ್ಠ ಕಾಲಿಕ ವೇತನ ಶ್ರೇಣಿ, ಸೂಪರ್ ಟೈಂ ವೇತನ ಶ್ರೇಣಿ",,,,,,,,,YES
,Supervision,"ಮೇಲ್ವಿಚಾರಣೆ, ಉಸ್ತುವಾರಿ",,,,,,,,,YES
,Supervisor,ಮೇಲ್ವಿಚಾರಕ,,,,,,,,,YES
,Supervisory staff,ಮೇಲ್ವಿಚಾರಣಾ ಸಿಬ್ಬಂದಿ,,,,,,,,,YES
,Supplement,ಪೂರಕ,,,,,,,,,YES
,Supplementary,ಪೂರಕವಾದ,,,,,,,,,YES
,Supplementary budget,"ಪೂರಕ ಆಯವ್ಯಯ, ಬಜೆಟ್",,,,,,,,,YES
,Supplementary cost,ಪೂರಕ ಬೆಲೆ,,,,,,,,,YES
,Supplementary demand,ಪೂರಕ ಬೇಡಿಕೆ,,,,,,,,,YES
,Supplementary grant,ಪೂರಕ ಅನುದಾನ,,,,,,,,,YES
,Supplementary question,ಪೂರಕ ಪ್ರಶ್ನೆ,,,,,,,,,YES
,Supplementary rules,ಪೂರಕ ನಿಯಮಗಳು,,,,,,,,,YES
,Supplier,ಸರಬರಾಜುದಾರ,,,,,,,,,YES
,Supply,ಸರಬರಾಜು,,,,,,,,,YES
,Support,"ಬೆಂಬಲ, ಜೀವನ ಪೋಷಣೆ, ಆಧಾರ",,,,,,,,,YES
,Supporter,"ಬೆಂಬಲಿಗ, ಜೀವ ಪೋಷಕ",,,,,,,,,YES
