ಕನ್ನಡ ಪದ (Kannada Word),ಇಂಗ್ಲೀಷ್ ಪದ (English Word),ಕನ್ನಡ ಅರ್ಥ (Kannada Meaning),ಪರ್ಯಾಯ ಪದ (Synonyms),ವಿಷಯ ವರ್ಗೀಕರಣ (Subject),ವ್ಯಾಕರಣ ವಿಶೇಷ (Grammer),ಇಲಾಖೆ (Department),ಕನ್ನಡ ಉಚ್ಚಾರಣೆ (Kannada Pronunciation),ಇಂಗ್ಲೀಷ್ ಅರ್ಥ (English Meaning),ಸಂಕ್ಷಿಪ್ತ ವಿವರಣೆ (Short Description),ದೀರ್ಘ ವಿವರಣೆ (Long Description),ಆಡಳಿತಾತ್ಮಕ ಪದ (Administrative Word)
,Stem borer,ಕಾಂಡ ಕೊರಕ,,,,,,,,,
,Stem cell,"ಕಾಂಡ ಕೋಶ, ಕಣ",,,,,,,,,
,Step down transformer,ಕೆಳಮುಖ ಹಂತದ ಪರಿವರ್ತಕ,,,,,,,,,
,Step up transformer,ಮೇಲ್ಮುಖ ಹಂತದ ಪರಿವರ್ತಕ,,,,,,,,,
,Step-down transformer,ಕೆಳಮುಖ ಹಂತದ ಪರಿವರ್ತಕ,,,,,,,,,
,Step-up transformer,ಮೇಲ್ಮುಖ ಹಂತದ ಪರಿವರ್ತಕ,,,,,,,,,
,Sterile,ಬಂಜೆ,,,,,,,,,
,Sterilization,ಜೀವಿಶುದ್ಧೀಕರಣ,,,,,,,,,
,Steriochemistry,ಸ್ಟೀರಿಯೋ ರಸಾಯನವಿಜ್ಞಾನ,,,,,,,,,
,Stigma,ಶಲಾಕಾಗ್ರ,,,,,,,,,
,Stimulant,"ಉದ್ದೀಪಕ, ಉತ್ತೇಜನಕ",,,,,,,,,
,Stimulus,"ಚೋದನೆ, ಪ್ರಚೋದನೆ",,,,,,,,,
,Stipule,"ಅನುಪರ್ಣಿಕೆ, ಎಲೆಕಿವಿ",,,,,,,,,
,Stoichiometric co-efficient,ರಸಗಣಿತ ಗುಣಾಂಕ,,,,,,,,,
,Stoichiometry,ರಸಗಣಿತ,,,,,,,,,
,Stomach,"ಜಠರ, ಹೊಟ್ಟೆ",,,,,,,,,
,Stomata,"ಪತ್ರರಂಧ್ರ, ಪರ್ಣರಂದ್ರ",,,,,,,,,
,Stop,ಸ್ಥಗಿತ,,,,,,,,,
,Stopcock,ಬಿರಡೆ,,,,,,,,,
,Storage,ಶೇಖರಣೆ,,,,,,,,,
,Storage cell,ಸಂಗ್ರಹಕೋಶ,,,,,,,,,
,Storage device,ಶೇಖರಣಾಸಾಧನ,,,,,,,,,
,Storage media,ಶೇಖರಣಾ ಮಾಧ್ಯಮ,,,,,,,,,
,Straight lines,ಸರಳರೇಖೆಗಳು,,,,,,,,,
,Strain,"ಬಿಗಿತ, ಶ್ರಮ",,,,,,,,,
,Strain,"ವಿಭೇದ, ಸೋಸು",,,,,,,,,
,Stratification,"ಸ್ತರೀಕರಣ, ಪದರೀಕರಣ",,,,,,,,,
,Stratopause,"ವಾಯುಗೋಳ, ಅಯಾನುಗೋಳದ ನಡುವಿನ ಪ್ರದೇಶ, ಸ್ತರಸೀಮೆ",,,,,,,,,
,Stratosphere,"ಸ್ತರಗೋಲ, ಸ್ತರಗೋಳ ಟ್ರೋಪೋಗೋಳದ ಮೇಲಿರುವ ಗೋಳ",,,,,,,,,
,Stream,ಹರಿವು,,,,,,,,,
,Streaming video,ಹೊನಲು ವಿಡಿಯೋ,,,,,,,,,
,Streamline,"ಧಾರಾರೇಖಾ, ಆವಿರೇಖೆ, ಸುಗಮಚಲನೆ",,,,,,,,,
,Stress,"ಒತ್ತಡ, ಎಳೆತದ ಬಲ",,,,,,,,,
,Striated muscle,ಸ್ನಾಯು ಪಟ್ಟೆ,,,,,,,,,
,Strict,ಬಿಗಿಯಾದ,,,,,,,,,
,String,ಅಕ್ಷರಪುಂಜ,,,,,,,,,
,Striped,ಪಟ್ಟೆಸಹಿತ,,,,,,,,,
,Stroke,ಹೊಡೆತ,,,,,,,,,
,Structural,"ರಚನೆಯ, ರಚನಾ",,,,,,,,,
,Structural formula,ರಚನಾಸೂತ್ರ,,,,,,,,,
,Structural formula,ರಾಚನಿಕ ಸೂತ್ರ,,,,,,,,,
,Structure,ರಚನೆ,,,,,,,,,
,Structure of mathematics,ಗಣಿತ ವಿಜ್ಞಾನರಚನೆ,,,,,,,,,
,Struggle for existance,ಉಳಿವಿಗಾಗಿ ಹೋರಾಟ,,,,,,,,,
,Stunted growth,ಕುಂಠಿತ ಬೆಳವಣೆಗೆ,,,,,,,,,
,Style,ಶಲಾಕಾನಳಿಕೆ,,,,,,,,,
,Sub- atomic particle,ಉಪಪರಮಾಣೀಯ ಕಣ,,,,,,,,,
,Sub group,"ಉಪಸಂಕುಲ, ಉಪಸಮೂಹ",,,,,,,,,
,Sub interval,ಉಪ ಅಂತರ,,,,,,,,,
,Sub matrix,"ಉಪಕೋಶ, ಉಪಮಾತೃಕೆ",,,,,,,,,
,Sub menu,ಉಪಪರಿವಿಡಿ,,,,,,,,,
,Sub multiple angles,ಉಪಗುಣಿತ ಕೋನಗಳು,,,,,,,,,
,Sub normal,ಉಪಲಂಬರೇಖೆ,,,,,,,,,
,Sub order,ಉಪಗಣ,,,,,,,,,
,Sub region,"ಉಪಭಾಗ, ಉಪಕ್ಷೇತ್ರ",,,,,,,,,
,Sub shell,ಉಪಕವಚ,,,,,,,,,
,Sub-discipline,"ಉಪಶಾಖೆ, ಉಪವಿಭಾಗ",,,,,,,,,
,Sublimation,ಉತ್ಪತನ,,,,,,,,,
,Submarine,ಜಲಂತರ್ಗಾಮಿ,,,,,,,,,
,Subset,ಉಪಗಣ,,,,,,,,,
,Subsidiary,"ಸಹಾಯಕ, ಪತಕ",,,,,,,,,
,Substance,"ವಸ್ತು, ಪದಾರ್ಥ",,,,,,,,,
,Substitute,ಬದಲಿಸು,,,,,,,,,
,Substitution,ಆದೇಶನ,,,,,,,,,
,Substitution method,ಆದೇಶನಕ್ರಮ,,,,,,,,,
,Substitution reaction,ಕ್ರಿಯೆ,,,,,,,,,
,Substrate,ಆಧಾರ,,,,,,,,,
,Substratum,ಆಧಾರಪದರ,,,,,,,,,
,Subtangent,ಉಪಸ್ಪರ್ಶಕ,,,,,,,,,
,Subtend,"ರೂಪಿಸು, ಉಂಟುಮಾಡು, ರಚಿಸು",,,,,,,,,
,Subtotal,ಉಪಮೊತ್ತ,,,,,,,,,
,Subtract,"ಕಳೆ, ವಿಯೋಜಿಸು, ವ್ಯವಕಲಿಸು",,,,,,,,,
,Subtraction,"ವ್ಯವಕಲನ, ಕಳೆತ, ವಿಯೋಜನ",,,,,,,,,
,Subtrahend,"ವಿಯೋಜನ, ವ್ಯವಕಲ್ಯ",,,,,,,,,
,Successive differentiation,ಅನುಕ್ರಮ ಅನುಕಲನ,,,,,,,,,
,Successor,ಕ್ರಮಾನುಗತ,,,,,,,,,
,Sucker,ಹೀರುನಳಿಕೆ,,,,,,,,,
,Suction,"ಚೋಷಣ, ಹೀರುವಿಕೆ",,,,,,,,,
,Suffix,ಅಂತ್ಯಪ್ರತ್ಯಯ,,,,,,,,,
,Suffocating odour,ತಾಳಲಾಗದ / ಉಸಿರುಗಟ್ಟಿಸುವ ದುರ್ವಾಸನೆ,,,,,,,,,
,Sugar cane,ಕಬ್ಬು,,,,,,,,,
,Suggestion box,"ಸಲಹಾ ಚೌಕ, ಸಲಹಾಪಟ್ಟಿಗೆ",,,,,,,,,
,Suicide,"ಆತ್ಮಹತ್ಯೆ, ಪ್ರಾಣಹತ್ಯೆ",,,,,,,,,
,Suit,ತರಹ,,,,,,,,,
,Sulphur,"ಗಂಧಕ, ಸಲ್ಫರ್",,,,,,,,,
,Sum,"ಮೊತ್ತ, ಒಟ್ಟು",,,,,,,,,
,Sum to infinity,ಅನಂತದವರೆಗಿನಮೊತ್ತ,,,,,,,,,
,Summary,ಸಾರಾಂಶ,,,,,,,,,
,Summation,"ಒಟ್ಟು ಮಾಡುವಿಕೆ, ಸಂಕಲನ, ಕೂಡುವಿಕೆ",,,,,,,,,
,Summing,ಸಾರಾಂಶ,,,,,,,,,
,Sunflower,ಸೂರ್ಯಕಾಂತಿ,,,,,,,,,
,Sunstroke,ಸೂರ್ಯಾಘಾತ,,,,,,,,,
,Super set,ಶ್ರೇಷ್ಠಗಣ,,,,,,,,,
,Superconductivity,ಅಧಿವಾಹಕತ್ವ,,,,,,,,,
,Superconductor,ಅಧಿವಾಹಕ,,,,,,,,,
,Superior plamet,ಉಚ್ಛಗ್ರಹ,,,,,,,,,
,Superposition,ಅಧ್ಯಾರೋಪಣ,,,,,,,,,
,Supplement,ಪೂರಕ,,,,,,,,,
,Supplementary,ಪರಿಪೂರಕ,,,,,,,,,
,Supplementary angles,ಪರಿಪೂರಕ ಕೋನಗಳು,,,,,,,,,
,Supporter of combustion,ದಹನಾನುಕೂಲಿ,,,,,,,,,
,Surd,ಕರಣಿ,,,,,,,,,
,Sure event,ಖಚಿತ ಘಟನೆ,,,,,,,,,
,Surface,"ಹೊರಮೈ, ಹೊರತಲ",,,,,,,,,
,Surface,ಮೇಲ್ಮೈ,,,,,,,,,
,Surface area,ಮೇಲ್ಮೈ ಕ್ಷೇತ್ರ,,,,,,,,,
,Surface area,ಮೇಲ್ಮೈ ವಿಸ್ತೀರ್ಣ,,,,,,,,,
,Surface tension,"ಮೇಲ್ಮೈಕರ್ಷಣ, ಮೇಲ್ಮೈ ಎಳೆತ",,,,,,,,,
,Surface tension,"ಮೇಲ್ಮೈ ಕರ್ಷಣ, ಸೆಳೆತ",,,,,,,,,
,Surfing,ಜಾಲತಾಣವಿಹಾರ,,,,,,,,,
,Surrounding,"ಸುತ್ತಣ, ಸುತ್ತಲಿನ",,,,,,,,,
,Survey,"ಸಮೀಕ್ಷೆ, ಮೋಜಣಿ",,,,,,,,,
,Survival of fittest,ಅತ್ಯಂತರ್ಹ ಜೀವಿಯ ಉಳಿವು,,,,,,,,,
,Suspended particle,ನಿಲಂಬಿತ ಕಣ,,,,,,,,,
,Suspension,ವಿಲಂಬನ,,,,,,,,,
,Sweat,"ಬೆವರು, ಸ್ವೇದ",,,,,,,,,
,Sweat gland,ಸ್ವೇದ ಗ್ರಂಥಿ,,,,,,,,,
,Sweetener,ಸಿಹಿಕಾರಕ,,,,,,,,,
,Swell,"ಬಾವು, ಊತ",,,,,,,,,
,Switch,ಒತ್ತುಗುಂಡಿ,,,,,,,,,
,Symbiosis,"ಸಹಜೀವನ, ಕೂಡುಜೀವನ",,,,,,,,,
,Symbol,ಪ್ರತೀಕ,,,,,,,,,
,Symbolic logic,ಸಾಂಕೇತಿಕ ತರ್ಕಶಾಸ್ತ್ರ,,,,,,,,,
,Symbolically,ಸಾಂಕೇತಿಕವಾಗಿ,,,,,,,,,
,Symmetric functions of the roots of an equation,ಸಮೀಕರಣದ ಮೂಲಗಳ ಸಮಾಂಗೋತ್ಪನ್ನಗಳು,,,,,,,,,
,Symmetric matrix,"ಸಮಾಂಗಕೋಶ, ಸಮಮಿತಿ ಮಾತೃಕೆ",,,,,,,,,
,Symmetric relation,"ಸಮಾಂಗತೆ ಸಂಬಂಧ, ಸಮಮಿತಿ ಸಂಬಂಧ",,,,,,,,,
,Symmetrical,ಸಮಾಂಗತೆ,,,,,,,,,
,Symmetry,"ಸಮಾಂಶ, ಸಮಾನ, ಸಮ್ಮಿತ, ಸಮಮಿತಿ, ಸಮಾಂಗತೆ",,,,,,,,,
,Sympathetic,ಅನುವೇದನ,,,,,,,,,
,Sympathetic nervous system,ಅನುವೇದನ ನರಮಂಡಲ,,,,,,,,,
,Synapsis,ಸೂತ್ರಯುಗ್ಮನ,,,,,,,,,
,Synchronous,"ಮೇಳಯಕ, ಸಮಕಾಲಿಕ",,,,,,,,,
,Syndinal,ಅಭಿನತ,,,,,,,,,
,Syndrome,"ಲಕ್ಷಣಕೂಟ, ಲಕ್ಷಣಾವಳಿ",,,,,,,,,
,Synergic,ಸಹಕಾರಿ,,,,,,,,,
,Synonymous,"ಪರ್ಯಾಯ, ಸಮಾನಾರ್ಥಕ",,,,,,,,,
,Synthesis,ಸಂಶ್ಲೇಷಣ,,,,,,,,,
,Synthesise,ಸಂಶ್ಲೇಷಿಸು,,,,,,,,,
,Synthesize,ಸಂಶ್ಲೇಷಣೆ,,,,,,,,,
,Synthetic,ಸಂಶ್ಲೇಷಿತ,,,,,,,,,
,Synthetic division,ಸಂಯೋಜನ ಭಾಗಾಕ್ರಮ,,,,,,,,,
,Synthetic polymer,ಕೃತಕ ಪಾಲಿಮರ್,,,,,,,,,
,Syphilis,"ಸಿಫಿಲಿಸ್, ಪರಂಗಿರೋಗ",,,,,,,,,
,System,"ಮಂಡಲ, ವ್ಯವಸ್ಥೆ, ಪದ್ಧತಿ",,,,,,,,,
,System of charges,ವಿದ್ಯುದಾವೇಶಗಳ ವ್ಯವಸ್ಥೆ,,,,,,,,,
,Systematic management of warehouse,ಉಗ್ರಾಣಗಳ ಕ್ರಮಬದ್ಧ ನಿರ್ವಹಣೆ,,,,,,,,,
,Systematic position,ಕ್ರಮಬದ್ಧಸ್ಥಾನ,,,,,,,,,
,Systemic circulation,ದೈಹಿಕ ಪರಿಚಲನೆ,,,,,,,,,
,Systole,"ಸಂಕೋಚನ, ಅಕುಂಚನ",,,,,,,,,
,Systole pressure,ಅಕುಂಚನ ಒತ್ತಡ,,,,,,,,,
,Tab,ಟ್ಯಾಬ್,,,,,,,,,
,Tab key,ಮುಂತಳ್ಳುಕೀಲಿ,,,,,,,,,
,Table,"ಕೋಷ್ಟಕ, ಪಟ್ಟಿ",,,,,,,,,
,Tablet,ಟ್ಯಾಬ್ಲೆಟ್,,,,,,,,,
,Tallies,ತಾಳೇ ಗುರುತುಗಳು,,,,,,,,,
,Tangent,ಸ್ಪರ್ಶಕ,,,,,,,,,
,Tangent to a circle,ವೃತ್ತ ಸ್ಪರ್ಶರೇಖೆ,,,,,,,,,
,Tangential,ಸ್ಪರ್ಶಕೀಯ,,,,,,,,,
,Tanning,ಹದಮಾಡುವಿಕೆ,,,,,,,,,
,Tap root,ತಾಯಿಬೇರು,,,,,,,,,
,Tape,ಸುರುಳಿ,,,,,,,,,
,Tape reader,ಸುರುಳಿ ವಾಚಕ,,,,,,,,,
,Target organs,ಗುರಿಅಂಗಗಳು,,,,,,,,,
,Tarnish,"ಮಾಸಲು, ಕಾಂತಿ ಕುಂದಿಸು",,,,,,,,,
,Tarnishing,ಮಾಸಲು ಮಾಡುವುದು,,,,,,,,,
,Task bar,ಕಾರ್ಯಪಟ್ಟಿಕೆ,,,,,,,,,
,Tasking,ಕಾರ್ಯೋನ್ಮುಖ,,,,,,,,,
,Taste,ರುಚಿ,,,,,,,,,
,Taste bud,"ರುಚಿ ಕುಡಿ, ಮೊಗ್ಗು",,,,,,,,,
,Taurus,ವೃಷಭ,,,,,,,,,
,Tautology,ನಿತ್ಯಸತ್ಯ,,,,,,,,,
,Taxis,"ಎಳೆತ, ಅನುಚಲನೆ",,,,,,,,,
,Taxonomy,ವರ್ಗೀಕರಣವಿಜ್ಞಾನ,,,,,,,,,
,Teak,ತೇಗ,,,,,,,,,
,Tear,"ಕಂಬನಿ, ಕಣ್ಣೀರು, ಅಶ್ರು",,,,,,,,,
,Technique,ತಂತ್ರ,,,,,,,,,
,Technology,ತಂತ್ರಜ್ಞಾನ,,,,,,,,,
,Teenage,ಹದಿಹರೆಯ,,,,,,,,,
,Teething,ದಂತಾಂಕುರಣ,,,,,,,,,
,Tehr,"ಟೆಹ್ರ, ಆಡು",,,,,,,,,
,Telescope,ದೂರದರ್ಶಕ,,,,,,,,,
,Temperature,"ಉಷ್ಣತೆ, ತಾಪ",,,,,,,,,
,Temperature range,ಉಷ್ಣತೆ ವ್ಯಾಪ್ತಿ,,,,,,,,,
,Template,"ಅಚ್ಚು, ಫಲಕ",,,,,,,,,
,Template,ಸಿದ್ಧವಿನ್ಯಾಸ ಪುಟ,,,,,,,,,
,Temporary,ತಾತ್ಕಾಲಿಕ,,,,,,,,,
,Tendency,"ಒಲವು, ಪ್ರವೃತ್ತಿ",,,,,,,,,
,Tendon,ಸ್ನಾಯು ರಜ್ಜು,,,,,,,,,
,Tendril,ಕುಡಿಬಳ್ಳಿ,,,,,,,,,
,Tensile strength,ಸೆಳೆತ್ರಾಣ,,,,,,,,,
,Tension,"ಕರ್ಷಣ, ಎಳೆತ, ಬಿಗಿತ",,,,,,,,,
,Tentacle,ಗ್ರಹಣಾಂಗ,,,,,,,,,
,Term,"ಅವಧಿ, ಪದ",,,,,,,,,
,Terminal,"ತುದಿ, ಅಂತಿಮ, ಕೊನೆಯ",,,,,,,,,
,Terminal,ಗಣಕಘಟಕ,,,,,,,,,
,Terminal point,ಅಂತಿಮಬಿಂದು,,,,,,,,,
,Terminal side,ಅಂತಿಮಬಾಹು,,,,,,,,,
,Terminating,ಆವರ್ತವಾಗುವ,,,,,,,,,
,Terminator,ಸೀಮಾರೇಖೆ,,,,,,,,,
,Terms,ಪದಗಳು,,,,,,,,,
,Terrace,"ತಾರಸಿ, ಜಗತಿ, ಛಾವಣಿ",,,,,,,,,
,Terrestrial,ಭೌಮಿಕ,,,,,,,,,
,Tertiary,ತೃತೀಯಕ,,,,,,,,,
,Tertiary carbon,ತೃತೀಯ ಕಾರ್ಬನ್,,,,,,,,,
,Test,ಪರೀಕ್ಷೆ,,,,,,,,,
,Test tube,ಪ್ರನಾಳ,,,,,,,,,
,Testicle,"ವೃಷಣ, ಬೀಜ",,,,,,,,,
,Tetanus,"ಧನುರ್ವಾಯು, ಟೆಟನಸ್",,,,,,,,,
,Tetracyclic,"ಚತುರ್ಥಾವರ್ತ, ಚಕ್ರೀಯ",,,,,,,,,
,Tetrad,ಚತುಷ್ಟ,,,,,,,,,
,Tetragonal,ಚತುಷ್ಕೋಣೀಯ,,,,,,,,,
,Tetrahedral,ಚತುರ್ಮುಖ ಫಲಕ,,,,,,,,,
,Tetrahedron,"ಘನತ್ರಿಕೋನ, ಚತುರ್ಮುಖಿ",,,,,,,,,
,Tetraploid,ಚತುರ್ಗುಣಿತ,,,,,,,,,
,Tetrapod,ಚತುಷ್ಪಾದಿ,,,,,,,,,
,Tetravalent,ಚತುರ್ವೆಲೆನ್ಸಿಯ,,,,,,,,,
,Text,ಪಠ್ಯ,,,,,,,,,
,Text box,ಪಠ್ಯ ಚೌಕ,,,,,,,,,
,Text editor,ಪಠ್ಯ ಸಂಪಾದಕ,,,,,,,,,
,Text file,ಪಠ್ಯ ಕಡತ,,,,,,,,,
,Thalamus,"ಪುಷ್ಪಪಾತ್ರೆ, ಥಲಾಮಸ್, ತಲೆಯರೆ",,,,,,,,,
,Theorem,ಪ್ರಮೇಯ,,,,,,,,,
,Theoretic efficiency,ಸೈದ್ಧಾಂತಿಕ ಕ್ಷಮತೆ,,,,,,,,,
,Theoretical,ಸೈದ್ಧಾಂತಿಕ,,,,,,,,,
,Theoretical model,ಸೈದ್ಧಾಂತಿಕ ಮಾದರಿ/ಪ್ರತಿರೂಪ,,,,,,,,,
,Theory,ಸಿದ್ಧಾಂತ,,,,,,,,,
,Theory of chemical evolution,ರಾಸಾಯನಿಕ ವಿಕಾಸ ಸಿದ್ಧಾಂತ,,,,,,,,,
,Theory of dilute solution,ಸಾರರಿಕ್ತ ದ್ರಾವಕಗಳ ಸಿದ್ಧಾಂತ,,,,,,,,,
,Theory of electrolytic dissociation,ವಿದ್ಯುದ್ವಿಭಜನೀಯ ಸಿದ್ಧಾಂತ,,,,,,,,,
,Theory of nuclear disintegration,ಬೈಜಿಕ ವಿಘಟನೆಯ ಸಿದ್ಧಾಂತ,,,,,,,,,
,Theory of periodic system of elements,ಧಾತುಗಳ ಆವರ್ತನ ವ್ಯವಸ್ಥೆಯ ಸಿದ್ಧಾಂತ,,,,,,,,,
,Theory of relativity,ಸಾಪೇಕ್ಷತಾ ಸಿದ್ಧಾಂತ,,,,,,,,,
,Thermal capacity,ಉಷ್ಣಧಾರಕತೆ,,,,,,,,,
,Thermal conductivity,ಉಷ್ಣವಾಹಕತ್ವ,,,,,,,,,
,Thermal energy,ಔಷ್ಟೀಯ ಶಕ್ತಿ,,,,,,,,,
,Thermal intraction,ಔಷ್ಟೀಯ ಅಂತರ್ವರ್ತನೆ,,,,,,,,,
,Thermal power station,ಉಷ್ಣ ಶಕ್ತಿ ಸ್ಥಾವರ,,,,,,,,,
,Thermal power station,ಉಷ್ಣ ವಿದ್ಯುತ್ ಸ್ಥಾವರ,,,,,,,,,
,Thermionic emission,ಉಷ್ಲ ಅಯಾನಿಕ ಉತ್ಸರ್ಜನೆ,,,,,,,,,
,Thermo chemistry,ಔಷ್ಟೀಯ ರಸಾಯನವಿಜ್ಞಾನ,,,,,,,,,
,Thermocouple,ಉಷ್ಣಯುಗ್ಮ,,,,,,,,,
,Thermodynamics,ಉಷ್ಣಗತಿವಿಜ್ಞಾನ,,,,,,,,,
,Thermodynamics,"ಉಷ್ಣಬಲವಿಜ್ಞಾನ, ಥರ್ಮೋಡೈನಾಮಿಕ್ಸ್",,,,,,,,,
,Thermometer,"ಉಷ್ಣತಾಮಾಪಕ, ಉಷ್ಣತಾಮಾಪಿ",,,,,,,,,
,Thermometer,"ಉಷ್ಣತಾಮಾಪಕ, ಉಷ್ಣತಾಮಾಪಿ",,,,,,,,,
,Thermonuclear reaction,ಉಷ್ಣಬೈಜಿಕ ಕ್ರಿಯೆ,,,,,,,,,
,Thermoplastic polymer,ಉಷ್ಣ ಪಾಲಿಮರ್,,,,,,,,,
,Thermosetting polymer,ಉಷ್ಣಭದ್ರ ಪಾಲಿಮರ್,,,,,,,,,
,Thermosphere,ಉಷ್ಣಗೋಳ ಮಧ್ಯಗೋಳದ ಆಚಿನ ಪ್ರದೇಶ,,,,,,,,,
,Thermostat,"ಉಷ್ಣಸ್ಥಾಪಿ, ಥರ್ಮೋಸ್ಪಾಟ್",,,,,,,,,
,Thermotropism,ಉಷ್ಣಾನುವರ್ತನೆ,,,,,,,,,
,Thesis,ಮಹಾಪ್ರಬಂಧ,,,,,,,,,
,Thigmotropism,ಸ್ಪರ್ಶಾನುವರ್ತನೆ,,,,,,,,,
,Third proportion,ಮೂರನೆಯ ಪ್ರಮಾಣ,,,,,,,,,
,Thoracic duct,ವಕ್ಷನಾಳ,,,,,,,,,
,Thorn,ಮುಳ್ಳು,,,,,,,,,
,Threading,ತಂತು,,,,,,,,,
,Three dimension,ಮೂರು ಆಯಾಮ,,,,,,,,,
,Threshold,"ಹೊಸಿಲು, ದೇಹಲಿ",,,,,,,,,
,Threshold,ಮಿತಿ,,,,,,,,,
,Threshold frequency,ದೇಹಲಿ ಆವರ್ತಾಂಕ,,,,,,,,,
,Thrust,"ನೂಕುಬಲ, ಸೇದನಬಲ, ಒತ್ತುಬಲ",,,,,,,,,
,Thumbnail image,ಸೂಚ್ಯ (ಹೆಬ್ಬೆರಳಿನ ಗಾತ್ರದ) ಚಿತ್ರ,,,,,,,,,
,Thunder,ಗುಡುಗು,,,,,,,,,
,Tides,ಉಬ್ಬರವಿಳಿತ,,,,,,,,,
,Timber,"ಚೌಬೀನೆ, ಟಿಂಬರ್",,,,,,,,,
,Time,ಕಾಲ,,,,,,,,,
,Time,ಕಾಲಾವಧಿ,,,,,,,,,
,Time lag,"ಸಮಯ ಹಿಂಬೀಳು, ಸಮಯ ವಿಳಂಬ",,,,,,,,,
,Time period of sound wave,ಶಬ್ದ ತರಂಗದ ಕಾಲಾವಧಿ,,,,,,,,,
,Time period of wave,ತರಂಗದ ಕಾಲಾವಧಿ,,,,,,,,,
,Time scaler,ಸಮಯ ಅದಿಶ,,,,,,,,,
,Tin (Sn),ತವರ,,,,,,,,,
,Tissue,"ಊತಕ, ಅಂಗಾಂಶ",,,,,,,,,
,Title bar,ಶೀರ್ಷಿಕೆಪಟ್ಟಿ,,,,,,,,,
,Titrated Solution,"ಅನುಮಾಪನ ಮಾಡಿದ ದ್ರಾವಣ, ಟೈಟ್ರೇಟ್ ಮಾಡಿದ ದ್ರಾವಕ",,,,,,,,,
,Titration,"ಟೈಟ್ರೀಕರಣ, ಅನುಮಾಪನ",,,,,,,,,
,Toggle,ಅಂತರಣ,,,,,,,,,
,Tone,"ನಾದ, ಬಿಗುಪು",,,,,,,,,
,Tonicity,"ಬಿಗುಪುತನ, ದಾರ್ಢ್ಯ",,,,,,,,,
,Tonsils,"ಟಾನ್ಸಿಲ್, ಗಳಗ್ರಂಥಿ, ಮೆಂಡಿಕೆ",,,,,,,,,
,Tool bar,ಉಪಕರಣಪಟ್ಟಿ,,,,,,,,,
,Tooth,"ಹಲ್ಲು, ದಂತ",,,,,,,,,
,Top soil,ಮೇಲ್ಮಣ್ಣು,,,,,,,,,
,Topography,"ಸ್ಥಳಾಕೃತಿ, ಭೂಮೈವಿವರ",,,,,,,,,
,Topology,ಟಾಪಾಲಜಿ,,,,,,,,,
,Topology,ತಂತಿಜಾಲನಕ್ಷೆ,,,,,,,,,
,Torque,"ಭ್ರಾಮಕ, ಭ್ರಾಮಕ ಬಲ",,,,,,,,,
,Torso,ಮುಂಡ,,,,,,,,,
,Torus,ಬಳೆ,,,,,,,,,
,Total,"ಪೂರ್ಣ, ಒಟ್ಟು",,,,,,,,,
,Total,ಮೊತ್ತ,,,,,,,,,
,Total internal reflection,ಸಂಪೂರ್ಣ ಆಂತರಿಕ ಪ್ರತಿಫಲನ,,,,,,,,,
,Totipotent,ಸರ್ವಸಾಮರ್ಥ್ಯದ,,,,,,,,,
,Touch screen,ಸ್ಪರ್ಶಪರದೆ,,,,,,,,,
,Touching circle,ಸ್ಪರ್ಶಿಸುವವೃತ್ತಗಳು,,,,,,,,,
,Tower,ಗೋಪುರ,,,,,,,,,
,Toxaemia,ರಕ್ತನಂಜು,,,,,,,,,
,Toxicology,ಜೀವಿ ವಿಷವಿಜ್ಞಾನ,,,,,,,,,
,Toxin,ಜೀವಿಷ,,,,,,,,,
,Trace,"ಅನುಪಥ, ಅನುರೇಖೆ",,,,,,,,,
,Tracer Technique,ಪಥರೇಖಣ ತಂತ್ರ / ಪಥಸೂಚಿ ತಂತ್ರ,,,,,,,,,
,Trachea,ಶ್ವಾಸನಾಳ,,,,,,,,,
,Track,ಮುದ್ರಿಕಾ ಮಾರ್ಗ / ಜಾಡು,,,,,,,,,
,Track table,ಮಾರ್ಗ ಕೋಷ್ಟಕ,,,,,,,,,
,Trade,ವ್ಯಾಪಾರ,,,,,,,,,
,Trait,"ಗುಣ, ಲಕ್ಷಣ",,,,,,,,,
,Trajectory,ವಿಕ್ಷೇಪ,,,,,,,,,
,Trajectory,ಪಥ,,,,,,,,,
,Tranquilliser,ನೆಮ್ಮದಿಕಾರಕ,,,,,,,,,
,Transcription,"ನಕಲು, ನಕಲೀಕರಣ, ಪ್ರತಿಲೇಖನ",,,,,,,,,
,Transducer,ಸಂಜ್ಞಾ ಪರಿವರ್ತಕ ಟ್ರಾನ್ಸ್ ಡ್ಯೂಸರ್,,,,,,,,,
,Transfer,ವರ್ಗಾವಣೆ,,,,,,,,,
,Transfer of energy,ಶಕ್ತಿಯ ವರ್ಗಾವಣೆ,,,,,,,,,
,Transfer rate,ರವಾನಿಸುವ ವೇಗ / ದತ್ತ ಸ್ಥಳಾಂತರ ಪರಿಮಾಣ,,,,,,,,,
,Transform,"ರೂಪಾಂತರಿಸು, ಪರಿವರ್ತಿಸು",,,,,,,,,
,Transformation,"ರೂಪಾಂತರ, ಪರಿವರ್ತನೆ",,,,,,,,,
,Transformation,ರೂಪಾಂತರಣ,,,,,,,,,
,Transformation formulae,ಪರಿವರ್ತನ ಸೂತ್ರಗಳು,,,,,,,,,
