ಕನ್ನಡ ಪದ (Kannada Word),ಇಂಗ್ಲೀಷ್ ಪದ (English Word),ಕನ್ನಡ ಅರ್ಥ (Kannada Meaning),ಪರ್ಯಾಯ ಪದ (Synonyms),ವಿಷಯ ವರ್ಗೀಕರಣ (Subject),ವ್ಯಾಕರಣ ವಿಶೇಷ (Grammer),ಇಲಾಖೆ (Department),ಕನ್ನಡ ಉಚ್ಚಾರಣೆ (Kannada Pronunciation),ಇಂಗ್ಲೀಷ್ ಅರ್ಥ (English Meaning),ಸಂಕ್ಷಿಪ್ತ ವಿವರಣೆ (Short Description),ದೀರ್ಘ ವಿವರಣೆ (Long Description),ಆಡಳಿತಾತ್ಮಕ ಪದ (Administrative Word)
,Set up,1. ಸ್ಥಾಪಿಸು; ರಚಿಸು 2. ಕಾರ್ಯವ್ಯವಸ್ಥೆ; ರಚನೆ,,,,,,,,,
,Settlement,ಇತ್ಯರ್ಥ; ಒಪ್ಪಂದ,,,,,,,,,
,Settlement of disputes,ವಿವಾದಗಳ ಇತ್ಯರ್ಥ,,,,,,,,,
,Shaft,ಕಾವು; ಹಿಡಿಕೆ,,,,,,,,,
,Share capital,ಪೇರುಬಂಡವಾಳ,,,,,,,,,
,Shift,ಪಾಳಿ; ಸರದಿ,,,,,,,,,
,Shift working,ಪಾಳಿಕೆಲಸ,,,,,,,,,
,Shifting of industrial undertaking,ಕೈಗಾರಿಕಾ ಉದ್ದಿಮೆಯನ್ನು ಸ್ಥಳಾಂತರಿಸುವುದು,,,,,,,,,
,Shipment,ಸರಕನ್ನು ಹಡಗಿಗೆ ಭರ್ತಿಮಾಡುವುದು / ತುಂಬುವುದು,,,,,,,,,
,Shipwright,ಹಡಗು ಕಟ್ಟಡಗಾರ; ನೌಕಾಶಿಲ್ಪಿ,,,,,,,,,
,Shop,ಅಂಗಡಿ,,,,,,,,,
,Shops and commercial establishments act 1961,ಅಂಗಡಿ ಮತ್ತು ವಾಣಿಜ್ಯಉದ್ದಿಮೆಗಳ ಅಧಿನಿಯಮ 1961,,,,,,,,,
,Show cause notice,ಷೋಕಾಸ್‌ ನೋಟೀಸು; ಕಾರಣ ಕೇಳುವ ನೋಟೀಸು,,,,,,,,,
,Sickness allowance,ಕಾಯಿಲೆ ಭತ್ಯ,,,,,,,,,
,Sickness benefit,ಕಾಯಿಲೆ ಪ್ರಯೋಜನ,,,,,,,,,
,Sickness certificate,ಕಾಯಿಲೆ ಪಮಾಣಪತ್ರ,,,,,,,,,
,Silica mines,ಸಿಲಿಕಾ ಗಣಿಗಳು,,,,,,,,,
,Silicosis,ಸಿಲಿಕೋಸಿಸ್; ಸಿಲಿಕ ರೋಗ; ಸಿಲಿಕ ದೂಳನ್ನು ಉಸಿರಾಡುವುದರಿಂದ ಬರುವ ಶ್ವಾಸಕೋಶದ ಒಂದು ರೋಗ,,,,,,,,,
,Simultaneous,ಏಕಕಾಲಿಕ; ಏಕಕಾಲದ; ಒಂದೇಕಾಲದ,,,,,,,,,
,Simultaneous payment of benefits,ಪ್ರಯೋಜನಗಳ ಏಕಕಾಲಿಕ ಸಂದಾಯ,,,,,,,,,
,Simultaneously,ಏಕಕಾಲಿಕವಾಗಿ; ಏಕಕಾಲದಲ್ಲಿ,,,,,,,,,
,Sine qua non,ಅತ್ಯಗತ್ಯ; ಅತ್ಯಾವಶ್ಯಕತೆ; ಅನಿವಾರ್ಯ,,,,,,,,,
,Single unit,ಏಕಘಟಕ,,,,,,,,,
,Sit down and stay in strike,ಕುಳಿತುಬಿಡುವ ಮತ್ತು ಒಳಗಡೆ ಇರುವ ಮುಷ್ಕರ,,,,,,,,,
,Sitting fee,ಆಸೀನ ಶುಲ್ಕ; ಉಪವೇತನ ಭತ್ಯ; ಸಭಾಭತ್ಯ,,,,,,,,,
,Sitting member,ಹಾಲಿ ಸದಸ್ಯ,,,,,,,,,
,Situation,1. ಸ್ಥಳ; ನೆಲೆ 2. ಹುದ್ದೆ; ನೌಕರಿ 3. ಪರಿಸ್ಥಿತಿ; ಸನ್ನಿವೇಶ; ಸಂದರ್ಭ,,,,,,,,,
,Skilled,ಕುಶಲ; ನಿಪುಣ,,,,,,,,,
,Slowing down of production,ಉತ್ಪಾದನೆಯ ಇಳಿಮುಖ,,,,,,,,,
,Small scale industry,ಸಣ್ಣ ಪ್ರಮಾಣದ ಕೈಗಾರಿಕೆ,,,,,,,,,
,Snack,ಸ್ನ್ಯಾಕ್‌ (ಅವಸರದ) ಅಲ್ಪಾಹಾರ; ತುಸುತಿಂಡಿ,,,,,,,,,
,Social justice,ಸಾಮಾಜಿಕ ನ್ಯಾಯ,,,,,,,,,
,Sole and regular employment,ಏಕೈಕ ಮತ್ತು ನಿಯತ ನಿಯೋಜನೆ ಉದ್ಯೋಗ,,,,,,,,,
,Sole arbitration,ಏಕೈಕ ಮಧ್ಯಸ್ಥಿಕೆ,,,,,,,,,
,Sole arbitrator,ಏಕೈಕ ಮಧ್ಯಸ್ಥಿಕೆಗಾರ,,,,,,,,,
,Sole proprietor,ಏಕಮಾತ್ರ ಒಡೆಯ,,,,,,,,,
,Sole purpose,ಏಕೈಕ ಉದ್ದೇಶ,,,,,,,,,
,Solely or jointly,ಏಕಮಾತ್ರವಾಗಾ ಯಾ ಜಂಟಿಯಾಗಿ,,,,,,,,,
,Solvency certificate,ಧನಾನುಕೂಲತೆ ಪ್ರಮಾಣಪತ್ರ; ಸಾಲತೀರಿಸುವ ಶಕ್ತಿಸೂಚಕೆ ಪ್ರಮಾಣಪತ್ರ,,,,,,,,,
,Source,ಆಕರ; ಮೂಲ; ಹುಟ್ಟು: ಆಧಾರ,,,,,,,,,
,Source of income,ಆದಾಯದ ಮೂಲ,,,,,,,,,
,Special case,1. ವಿಶೇಷ ಸಂದರ್ಭ 2. ವಿಶೇಷ ಮೊಕದ್ದಮೆ,,,,,,,,,
,Specific,ನಿರ್ದಿಷ್ಟ,,,,,,,,,
,Specification,ನಮೂದು ಮಾಡುವುದು; ವಿಶಿಷ್ಟ ವಿವರಣೆ; ತಪಸೀಲು,,,,,,,,,
,Specified area,ನಿರ್ದಿಷ್ಟಪಡಿಸಿದ ಪ್ರದೇಶ,,,,,,,,,
,Specified class,ನಿರ್ದಿಷ್ಟಪಡಿಸಿದ ವರ್ಗ,,,,,,,,,
,Specified industry,ನಿರ್ದಿಷ್ಟಪಡಿಸಿದ ಕೈಗಾರಿಕೆ,,,,,,,,,
,Speedy settlement of claims,ಕ್ಲೇಮುಗಳ ಶೀಘ್ರ ಇತ್ಯರ್ಥ,,,,,,,,,
,Spirit and object,ಭಾವ ಮತ್ತು ಉದ್ದೇಶ,,,,,,,,,
,Split duty,ವಿಭಜಿತ ಕರ್ತವ್ಯಕಾಲ,,,,,,,,,
,Standard family,ನಿಗದಿತ ಕುಟುಂಬ,,,,,,,,,
,Standard industrial classification,ನಿಗದಿತ ಕೈಗಾರಿಕಾ ವರ್ಗೀಕರಣ,,,,,,,,,
,Standard of dispensary,ದವಾಖಾನೆಯ / ಔಷಧಾಲಯದ ಗುಣಮಟ್ಟ,,,,,,,,,
,Standard of education,ಶಿಕ್ಷಣಮಟ್ಟ,,,,,,,,,
,Standard of physical fitness,ಶಾರೀರಿಕ ದಾರ್ಢ್ಯತೆಯ ಗುಣಮಟ್ಟ,,,,,,,,,
,Standing orders,ಸ್ಥಾಯಿ ಆದೇಶಗಳು,,,,,,,,,
,State advisory board,ರಾಜ್ಯ ಸಲಹಾ ಮಂಡಳಿ,,,,,,,,,
,State industrial relations implementation and evaluation,ರಾಜ್ಯ ಕೈಗಾರಿಕಾಸಂಬಂಧಗಳ ಕಾರ್ಯಾನ್ವಯ ಮತ್ತು ಮೌಲೀಕರಣ ಸಮಿತಿ,,,,,,,,,
,State level committee on unorganised labour,ಅಸಂಘಟತ ಕಾರ್ಮಿಕರ ರಾಜ್ಯಮಟ್ಟದ ಸಮಿತಿ,,,,,,,,,
,State rules and notification,ರಾಜ್ಯ ನಿಯಮಗಳು ಮತ್ತು ಅಧಿಸೂಚನೆ,,,,,,,,,
,Statement,1. ಹೇಳಿಕೆ; ನಿರೂಪಣೆ; ವಿವರಣೆ 2. ನಿರೂಪಣಪತ್ರ:; ವಿವರಣಪತ್ರ,,,,,,,,,
,Statement of accounts,ಲೆಕ್ಕಪತ್ರಗಳ ವಿವರಣೆ,,,,,,,,,
,Statement of objections and reasons,ಉದ್ದೇಶಗಳ ಮತ್ತು ಕಾರಣಗಳ ವಿವರಣೆ,,,,,,,,,
,Stationery,ಲೇಖನಸಾಮಗ್ರಿ,,,,,,,,,
,Statistics,1. ಅಂಕಿ ಅಂಶಗಳು 2. ಸಂಖ್ಯಾಶಾಸ್ತ್ರ,,,,,,,,,
,Status,ಅಂತಸ್ತು; ಸ್ಥಾನಮಾನ,,,,,,,,,
,Statute,ಶಾಸನ; ಪರಿನಿಯಮ,,,,,,,,,
,Statutory benefits,ಶಾಸನಬದ್ಧ ಸೌಲಭ್ಯಗಳು,,,,,,,,,
,Statutory order,ಶಾಸನಬದ್ಧ ಆದೇಶ,,,,,,,,,
,Statutory power of commissioner,ಆಯುಕ್ತರ ಶಾಸನಬದ್ಧ ಅಧಿಕಾರ,,,,,,,,,
,Statutory provision,ಶಾಸನಬದ್ಧ ಉಪಬಂಧ,,,,,,,,,
,Stay order,ತಡೆಯಾಜ್ಞೆ,,,,,,,,,
,Stay-in-strike,ಒಳಗಡೆಯೇ ಮುಷ್ಕರ; ಒಳಮುಷ್ಕರ,,,,,,,,,
,Steam turbine operator,ಸ್ಟೀಮ್‌ಟರ್‌ಚೈನ್‌ ಆಪರೇಟರ್‌; ಆವಿನೀರ್ಗಾಲಿ ಪ್ರವರ್ತಕ,,,,,,,,,
,Sterilization,1. ಶುದ್ಧೀಕರಣ 2. ಸಂತಾನಶಕ್ತಿಹರಣ,,,,,,,,,
,Sterilizing,1. ಶುದ್ಧೀಕರಣ ಮಾಡುವುದು 2. ನಿಷ್ಫಲಗೊಳಿಸುವುದು,,,,,,,,,
,Steward,ಪಾರುಪತ್ಯಗಾರ; ಕಾರಬಾರಿ,,,,,,,,,
,Stipendiary magistrate,ವೈತನಿಕ ದಂಡಾಧಿಕಾರಿ; ವೇತನ ಪಡೆದು ಕೆಲಸ ಮಾಡುವ ದಂಡಾಧಿಕಾರಿ,,,,,,,,,
,Stipulated,ಗೊತ್ತುಪಡಿಸಿದ,,,,,,,,,
,Stipulated dividend,ಗೊತ್ತುಪಡಿಸಿದ ಲಾಭಾಂಶ,,,,,,,,,
,Stock register,ದಾಸ್ತಾನು ರೆಜಿಸ್ಟರು,,,,,,,,,
,Stone mines,ಕಲ್ಲುಗಣಿಗಳು,,,,,,,,,
,Stoppage of work,ಕೆಲಸದ ನಿಲುಗಡೆ,,,,,,,,,
,Store keeper,ಸ್ಟೋರ್‌ಕೀಪರ್‌; ಉಗ್ರಾಣ ಪಾಲಕ,,,,,,,,,
,Store room,ಸ್ಟೋರ್‌ರೂಂ; ದಾಸ್ತಾನು ಕೊಠಡಿ,,,,,,,,,
,Strike,ಮುಷ್ಕರ; ಸಂಪು; ಹರತಾಳ,,,,,,,,,
,Sub-division,ಉಪವಿಭಾಗ,,,,,,,,,
,Subject,1. ಅಧೀನಪಡಿಸು; ಒಳಪಡಿಸು 2. ವಿಷಯ; ವಸ್ತು,,,,,,,,,
,Subject of dispute,ವಿವಾದದ ವಿಷಯ,,,,,,,,,
,Submission,1. ನಿವೇದನೆ; ಅರಿಕೆ 2. ಒಪ್ಪಿಸುವಿಕೆ; ಸಲ್ಲಿಸುವಿಕೆ,,,,,,,,,
,Submission of draft ;,ಕರಡು ಸಲ್ಲಿಸುವಿಕೆ,,,,,,,,,
,Submission of periodical returns,ನಿಯತಕಾಲಿಕ ವರದಿಗಳ ಸಲ್ಲಿಸುವಿಕೆ,,,,,,,,,
,Subordinate,ಅಧೀನ; ಗೌಣ; ಒಳಪಟ್ಟು ಕೆಳಗಿನ,,,,,,,,,
,Subordinate office,ಅಧೀನ ಕಚೇರಿ,,,,,,,,,
,Subscription,ಚಂದಾ; ವಂತಿಗೆ,,,,,,,,,
,Subsequent,ತರುವಾಯದ,,,,,,,,,
,Subsidiary,1. ಸಹಾಯಕ 2. ಪೂರಕ 3. ಗೌಣ; ಉಪ; ಅಧೀನ,,,,,,,,,
,Subsidiary occupation,ಉಪ ವೃತ್ತಿ / ಕಸಬು,,,,,,,,,
,Subsidiary work,ಪೂರಕ ಕೆಲಸ,,,,,,,,,
,Subsidised housing scheme,ಸಹಾಯಧನ ಪಡೆದ ವಸತಿ ಯೋಜನೆ,,,,,,,,,
,Subsidy,ಸಹಾಯಧನ,,,,,,,,,
,Subsistence allowance,ಜೀವನ ನಿರ್ವಹಣ ಭತ್ಯ; ಜೀವನಾಧಾರ ಭತ್ಯ,,,,,,,,,
,Substantial,ಸಾರಭೂತ; ಮುಖ್ಯ; ಗಣನಾರ್ಹ; ಸಾಕಷ್ಟು,,,,,,,,,
,Substitute,1. ಬದಲಿಯಾಗಿ ಸೇರಿಸು 2. ಬದಲಿ; ಬದಲಿಯವ,,,,,,,,,
,Subversion,ವಿಧ್ವಂಸನ; ಬುಡಮೇಲು ಮಾಡುವುದು,,,,,,,,,
,Subvert,ವಿಧ್ವಂಸಗೊಳಿಸು; ಬುಡಮೇಲು ಮಾಡು,,,,,,,,,
,Succeeding,ತರುವಾಯ ಬರುವ,,,,,,,,,
,Successful,ಯಶಸ್ವಿ; ವಿಜೇತ,,,,,,,,,
,Succession,1. ಉತ್ತರಾಧಿಕಾರ 2. ಅನುಕ್ರಮ; ಪರಂಪರೆ,,,,,,,,,
,Successive,ಒಂದಾದಮೇಲೊಂದರಂತೆ ಬರುವ; ಅನುಕ್ರಮವಾಗಿ ಬರುವ,,,,,,,,,
,Successive session,ಒಂದಾದ ಮೇಲೊಂದರಂತೆ ಬರುವ ಅಧಿವೇಶನ,,,,,,,,,
,Successor,ಉತ್ತರಾಧಿಕಾರಿ,,,,,,,,,
,Sugar industry,ಸಕ್ಕರೆ ಉದ್ಯಮ,,,,,,,,,
,Sugar technology,ಸಕ್ಕರೆ ತಂತ್ರಜ್ಞಾನ,,,,,,,,,
,Suit,ದಾವೆ,,,,,,,,,
,Suitable action,ಸೂಕ್ಷಕ್ರಮ,,,,,,,,,
,Summary examination,ಕ್ಷಿಪ್ರಪರೀಕ್ಷೆ,,,,,,,,,
,Summon,"(ಮುಖ್ಯವಾಗಿ ನಾಯಸ್ಥಾನದಲ್ಲಿ ಪ್ರತಿವಾದಿಯಾಗಿ, ಸಾಕ್ಷಿಯಾಗಿ) ಹಾಜರಾಗಬೇಕೆಂದು ಆಜ್ಞೆ: ಮಾಡು ಯಾ ಕರೆಕಳಿಸು",,,,,,,,,
,Summons,ಸಮನ್ಸು; ಕೋರ್ಟಿನ ಕರೆ,,,,,,,,,
,Suo-moto,ತಾನಾಗಿಯೇ,,,,,,,,,
,Supersede,1. ಅಧಿಕ್ರಮಿಸು; ಹಿಂದೆಹಾಕು 2. ರದ್ದುಮಾಡು 3. ಅಧಿಕ್ರಮಣ; ಹಿಂದೆಹಾಕುವಿಕೆ,,,,,,,,,
,Superssion,ರದ್ದತಿ,,,,,,,,,
,Supervision,ಮೇಲ್ವಿಚಾರಣೆ,,,,,,,,,
,Supplementary rules,ಪೂರಕ ನಿಯಮಗಳು,,,,,,,,,
,Supply of cards,ಕಾರ್ಡುಗಳ ಪೂರೈಕೆ,,,,,,,,,
,Surcharge,ಸರ್‌ಚಾರ್ಜ್‌; ಅಧಿಕರ; ಮೇಲುಕರ,,,,,,,,,
,Surely,1. ಜಾಮೀನು 2. ಜಾಮೀನುದಾರ,,,,,,,,,
,Surgeon,ಸರ್ಜನ್‌; ಶಸ್ತ್ರ ವೈದ್ಯ,,,,,,,,,
,Surveyor,ಸರ್ವೇಯರ್‌; ಮೋಜಣಿದಾರ,,,,,,,,,
,Survive,ಬದುಕಿರು; ಉಳಿದಿರು; ಪಾರಾಗು,,,,,,,,,
,Suspension,ಅಮಾನತ್ತು,,,,,,,,,
,Suspension and cancellation of licences,ಲೈಸೆನ್ಸ್‌ಗಳ ಅಮಾನತ್ತು ಮತ್ತು ರದ್ದತಿ,,,,,,,,,
,Switchboard attendant,ಸ್ವಿಚ್‌ಬೋರ್ಡ್‌ ಉಪಚಾರಕ / ಸೇವಕ,,,,,,,,,
,Sympathetic strike,ಸಹಾನುಭೂತಿ ಮುಷ್ಕರ,,,,,,,,,
,System of public conservancy,ಸಾರ್ವಜನಿಕ ನೈರ್ಮಲ್ಯ ಪದ್ಧತಿ,,,,,,,,,
,Table,1. ಕೋಷ್ಟಕ; ವಿಷಯಸೂಚಿ 2. ಮೇಜು,,,,,,,,,
,Tailings,ಕಳಪೆ ಭಾಗಗಳು,,,,,,,,,
,Take charge,1. ವಹಿಸಿಕೊಳ್ಳು 2. ವಶಕ್ಕೆ ತೆಗೆದುಕೊಳ್ಳು,,,,,,,,,
,Take effect,ಜಾರಿಗೆ ಬರು; ಪರಿಣಾಮಕಾರಿಯಾಗು,,,,,,,,,
,Tally,1.ತಾಳೆಯಾಗು 2. ತಾಳೆನೋಡು 3. ತಾಳೆ,,,,,,,,,
,Tampering,1. ಕೆಡಿಸುವುದು 2. ಅಕ್ರಮವಾಗಿ ತಿದ್ದುವುದು; ದುರುದ್ದೇಶದಿಂದ ಬದಲಿಸುವುದು,,,,,,,,,
,Technical,1. ತಾಂತ್ರಿಕ 2. ಪಾರಿಭಾಷಿಕ,,,,,,,,,
,Technical know-how,ತಾಂತ್ರಿಕ ತಿಳಿವಳಿಕೆ,,,,,,,,,
,Technical research,ತಾಂತ್ರಿಕ ಸಂಶೋಧನೆ,,,,,,,,,
,Temporary,ತಾತ್ಕಾಲಿಕ; ಹಂಗಾಮಿ,,,,,,,,,
,Temporary disablement,ತಾತ್ಕಾಲಿಕ ಅಸಮರ್ಥತೆ,,,,,,,,,
,Temporary member,ತಾತ್ಕಾಲಿಕ ಸದಸ್ಯ,,,,,,,,,
,Temporary removal,ತಾತ್ಕಾಲಿಕವಾಗಿ ತೆಗೆದುಹಾಕುವುದು,,,,,,,,,
,Temporary service,ತಾತ್ಕಾಲಿಕ ಸೇವೆ,,,,,,,,,
,Tenable,ಸಮರ್ಥನೀಯ; ಧಾರಣಸಾಧ್ಯ,,,,,,,,,
,Tendency,ಪ್ರವೃತ್ತಿ; ಒಲವು,,,,,,,,,
,Tender,ಟಿಂಡರ್‌; 1. ಸಲ್ಲಿಸು; ಒಪ್ಪಿಸು 2. ದರಖಾಸ್ತು,,,,,,,,,
,Tentative,ತಾತ್ಕಾಲಿಕ; ಪರೀಕ್ಷಾರ್ಥಕ; ಪ್ರಯೋಗಾರ್ಥಕ,,,,,,,,,
,Tenure,1. ಅವಧಿ; ಅಧಿಕಾರದ ಅವಧಿ; ಅನುಭೋಗದ ಅವಧಿ 2. ಆಸ್ತಿ ಹಿಡುವಳಿ,,,,,,,,,
,Term,1. ಅವಧಿ 2. ನಿಬಂಧನೆ,,,,,,,,,
,Terminal report,ಕೊನೆಯ ವರದಿ,,,,,,,,,
,Terminal tax,ಸೀಮಾ ತೆರಿಗೆ,,,,,,,,,
,Terminate,ಕೊನೆಗೊಳಿಸು; ಕೊನೆಗಾಣಿಸು; ಮುಗಿಸು,,,,,,,,,
,Termination,ಕೊನೆಗೊಳಿಸುವಿಕೆ; ತೆಗೆದುಹಾಕುವಿಕೆ; ಮೋಕಳೀಕ್‌,,,,,,,,,
,Termination of apprenticeship contract,ಉಮೇದುವಾರಿಕೆಯ ಕರಾರನ್ನು ಕೊನೆಗೊಳಿಸುವುದು,,,,,,,,,
,Termination of employment,ನೇಮಕವನ್ನು ಕೊನೆಗೊಳಿಸುವುದು,,,,,,,,,
,Termination of service,ಸೇವೆಯನ್ನು ಕೊನೆಗೊಳಿಸುವುದು,,,,,,,,,
,Terms and conditions,ನಿಬಂಧನೆಗಳು ಮತ್ತು ಷರತ್ತುಗಳು,,,,,,,,,
,Terms and conditions of employment,ನಿಯೋಜನೆಯ ನಿಬಂಧನೆಗಳು ಮತ್ತು ಷರತ್ತುಗಳು,,,,,,,,,
,Terms and conditions of registration,ನೋಂದಣಿಯ ನಿಬಂಧನೆಗಳು ಮತ್ತು ಷರತ್ತುಗಳು,,,,,,,,,
,Terms of reference,ಉಲ್ಲೇಖ ನಿಬಂಧನೆಗಳು,,,,,,,,,
,Textile mill,ಜವಳಿಗಿರಣಿ,,,,,,,,,
,Therapy,ಚಿಕಿತ್ಸೆ,,,,,,,,,
,Thumb impression,ಹೆಬ್ಬೆರಳಿನ ಗುರುತು,,,,,,,,,
,Tillage of soil,ಮಣ್ಣಿನ ಬೇಸಾಯ,,,,,,,,,
,Time keeper,ಟೈಂಕೀಪರ್‌; ಸಮಯಸೂಚಕ,,,,,,,,,
,Time rate,ಕಾಲಕ್ಕೆ ಠಕ್ಕ ದರ; ವೇಳಾದರ,,,,,,,,,
,Time scale,ಟೈಂ ಸ್ಕೇಲ್; ಕಾಲಪ್ರಮಾಣ; ಕಾಲಿಕ ಶ್ರೇಣಿ; ಕಾಲಿಕ ವೇತನ ಶ್ರೇಣಿ,,,,,,,,,
,Time schedule,ವೇಳಾಸೂಚಿ,,,,,,,,,
,Timely,ಸಕಾಲಿಕ,,,,,,,,,
,Title,1. ಬಿರುದು; ಪ್ರಶಸ್ತಿ; ಪದವಿ 2. ಹಕ್ಕು; ಅಧಿಕಾರ 3. ಶೀರ್ಷಿಕೆ; ಶಿರೋನಾಮೆ,,,,,,,,,
,To comply with,ಪಾಲಿಸು; ಈಡೇರಿಸು,,,,,,,,,
,Token number,ಟೋಕನ್‌ ನಂಬರು; ಬಿಲ್ಲೆಸಂಖ್ಯೆ,,,,,,,,,
,Total blindness,ಸಂಪೂರ್ಣ ಅಂಧತ್ವ; ಪೂರ್ಣಕುರುಡು,,,,,,,,,
,Total disability,ಸಂಪೂರ್ಣ ಅಸಮರ್ಥತೆ,,,,,,,,,
,Total period,ಒಟ್ಟು ಅವಧಿ,,,,,,,,,
,Tour,ಪ್ರವಾಸ,,,,,,,,,
,Tour diary,ಪ್ರವಾಸದ ದಿನಚರಿ,,,,,,,,,
,Trade,ವೃತ್ತಿ; ಕಸಬು; ವ್ಯಾಪಾರ,,,,,,,,,
,Trade dispute,ವೃತ್ತಿವಿವಾದ,,,,,,,,,
,Trade union,ಕಾರ್ಮಿಕ ಸಂಘ,,,,,,,,,
,Trade union act 1926,ಕಾರ್ಮಿಕಸಂಘ ಅಧಿನಿಯಮ 1926,,,,,,,,,
,Trade marks act 1958,ವ್ಯಾಪಾರಚಿಹ್ನೆ‌ ಅಧಿನಿಯಮ 1958 ಟ್ರೇಡ್‌ ಯೂನಿಯನ್‌,,,,,,,,,
,Trainee,ಟ್ರೀನಿ; ಪ್ರಶಿಕ್ಷು; ತರಬೇತಿದಾರ; ತರಬೇತಿ ಪಡೆಯುವವನು,,,,,,,,,
,Training,ತರಬೇತಿ,,,,,,,,,
,Training period,ತರಬೇತಿ ಅವಧಿ,,,,,,,,,
,Transformation,ಪರಿವರ್ತನೆ; ರೂಪಾಂತರ,,,,,,,,,
,Transaction,ವ್ಯವಹಾರ; ವಹಿವಾಟು,,,,,,,,,
,Transcription,ನಕಲುಮಾಡುವುದು; ಲಿಪ್ಯಂತರಮಾಡುವುದು,,,,,,,,,
,Transfer,1. ವರ್ಗಾವಣೆ / ಸ್ಥಳಾಂತರ ಮಾಡು 2. ವರ್ಗಾವಣೆ; ಸ್ಥಳಾಂತರ,,,,,,,,,
,Transfer of accounts,ಲೆಕ್ಕಗಳ ವರ್ಗಾವಣೆ,,,,,,,,,
,Transit,ಸಾಗಣೆ; ರವಾನೆ,,,,,,,,,
,Transitory,ಅಸ್ಥಿರ; ತಾತ್ಕಾಲಿಕ,,,,,,,,,
,Transitory provisions,ತಾತ್ಕಾಲಿಕ ಉಪಬಂಧಗಳು,,,,,,,,,
,Transport industry,ಸಾರಿಗೆ ಉದ್ಯಮ,,,,,,,,,
,Travelling allowance,ಪ್ರಯಾಣಭತ್ಯೆ,,,,,,,,,
,Treasurer,ಖಜಾಂಚಿ; ಕೋಶಾಧಿಕಾರಿ,,,,,,,,,
,Treasury,ಖಜಾನೆ; ಕೋಶ; ಬೊಕ್ಕಸ,,,,,,,,,
,Treatment,1. ವ್ಯವಹಾರ; ವರ್ತನೆ 2. ನಿರೂಪಣೆ; ಪ್ರತಿಪಾದನೆ 3. ಚಿಕಿತ್ಸೆ; ಉಪಚಾರ 4. ಸಂಸ್ಕರಣ,,,,,,,,,
,Trial of offence,ಅಪರಾಧದ ಅಧಿವಿಚಾರಣೆ,,,,,,,,,
,Tripartite implementation,ತ್ರಿಪಕ್ಷೀಯ ಕಾರ್ಯಗತ ಗೊಳಿಸುವಿಕೆ,,,,,,,,,
,Tripartite agreement,ತ್ರಿಪಕ್ಷೀಯ ಒಪ್ಪಂದ,,,,,,,,,
,True copy,ಯಥಾಪ್ರತಿ: ನಿಜಪ್ರತಿ,,,,,,,,,
,Trust,1 ವಿಶ್ವಾಸವಿಡು; ನಂಬಿಕೆಯಿಡು 2. ವಿಶ್ವಾಸ; ನಂಬಿಕೆ 3. ನ್ಯಾಸ,,,,,,,,,
,Trust funds,ನ್ಯಾಸನಿಧಿಗಳು,,,,,,,,,
,Trustee,ಧರ್ಮದರ್ಶಿ; ನ್ಯಾಸಧಾರಿ,,,,,,,,,
,Trustworthy,ವಿಶ್ವಾಸಪಾತ್ರ; ನಂಬಿಕೆಗೆ ಅರ್ಹ,,,,,,,,,
,Turn over,ಮಾರಾಟದಿಂದ ಬಂದ ಹಣ; ವ್ಯಾಪಾರದ ಮೊತ್ತ,,,,,,,,,
,Typed note,ಟೈಪ್‌ಮಾಡಿದ / ಬೆರಳಚ್ಚಿಸಿದ ಟಿಪ್ಪಣಿ,,,,,,,,,
,Ultimate,ಅಂತಿಮ; ಕಟ್ಟಕಡೆಯ; ಆಖೈರಿನ,,,,,,,,,
,Ultimate control,ಅಂತಿಮ ನಿಯಂತ್ರಣ,,,,,,,,,
,Ultra-vires,ಅಧಿಕಾರಾತೀತ; ಅಧಿಕಾರಕ್ಕೆ ಮೀರಿದ,,,,,,,,,
,Un awful,ಕಾನೂನುಬಾಹಿರ,,,,,,,,,
,Unacceptable,ಅಂಗೀಕಾರಾರ್ಹವಲ್ಲದ,,,,,,,,,
,Unaffected,ಅಬಾಧಿತ; ಅಪ್ರಭಾವಿತ,,,,,,,,,
,Unanimous,ಸರ್ವಾನುಮತದ; ಒಮ್ಮತದ,,,,,,,,,
,Unauthorised act,ಅನಧಿಕೃತ ಕಾರ್ಯ,,,,,,,,,
,Unavailed leave,ಉಪಯೋಗಿಸದಿರುವ ರಜೆ,,,,,,,,,
,Unavoidable,ಅನಿವಾರ್ಯ; ತಪ್ಪಿಸಲಾಗದ,,,,,,,,,
,Unaware,ಅರಿವಿಲ್ಲದ; ತಿಳಿಯದ,,,,,,,,,
,Unawares,ಅನಿರೀಕ್ಷಿತವಾಗಿ; ಹಠಾತ್ತಾಗಿ,,,,,,,,,
,Unbecoming of a government servant,ಸರ್ಕಾರಿ ನೌಕರನಿಗೆ ಯೋಗ್ಯವಲ್ಲದ,,,,,,,,,
,Unconditional,ಷರತ್ತಿಲ್ಲದ; ಬೇಷರತ್ತಾದ,,,,,,,,,
,Unconfirmed report,ದೃಢಪಟ್ಟಲ್ಲದ; ಸ್ಥಿರೀಕರಿಸದ ವರದಿ,,,,,,,,,
,Underestimate,1. ಕಡಿಮೆ ಅಂದಾಜುಮಾಡು 2. ಕಡಿಮೆ ಅಂದಾಜು,,,,,,,,,
